Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1,0,2,0.7745499610900879,-1.2672892808914185,0,4,0,0,0,0,1.4999935626983643,1
1,1,1,0.2672926187515259,1.4867730140686035,1,1,0,0,0,0,-1.0909943580627441,4
1,2,1,0.09866654872894287,0.9677417278289795,0,2,1,1,0,0,-0.13357090950012207,4
0,3,2,1.0683562755584717,1.381375789642334,0,1,0,1,0,0,-0.4175950288772583,4
1,0,2,-0.5729020833969116,-0.02333509922027588,1,2,1,1,0,0,0.5129282474517822,3
1,2,3,0.007332444190979004,1.2617907524108887,0,3,0,0,0,0,-0.4408280849456787,4
1,0,3,-1.5039136409759521,0.4609494209289551,0,0,0,0,0,0,0.23624038696289062,4
0,0,1,1.1097772121429443,-0.4082149267196655,1,3,0,1,0,0,1.4830543994903564,3
0,2,1,0.08324182033538818,0.5000581741333008,0,4,0,0,0,0,0.6433806419372559,4
1,2,2,-0.26071834564208984,1.295295238494873,0,0,1,0,0,0,-0.4712808132171631,4
0,2,2,1.4847157001495361,-0.32701075077056885,0,3,1,1,0,0,1.378046989440918,0
1,2,1,-0.13925564289093018,0.26685500144958496,0,3,0,0,0,1,-1.1085424423217773,4
0,2,1,-1.0702710151672363,0.2932922840118408,1,2,1,0,0,1,0.3968923091888428,1
1,3,0,-0.9867098331451416,-0.17189359664916992,0,3,0,1,1,0,0.7382335662841797,4
0,1,2,-1.4854471683502197,-0.30151355266571045,0,2,1,0,0,0,-0.1745387315750122,3
1,3,1,-0.42216265201568604,1.026763677597046,0,3,0,0,0,0,-0.932478666305542,4
0,3,2,-1.1615920066833496,1.1937265396118164,0,0,0,0,0,0,-1.4441568851470947,4
1,3,3,-1.4101582765579224,1.2583730220794678,0,3,1,1,0,0,-1.3096696138381958,4
1,0,2,-0.4827151298522949,-0.11820006370544434,0,1,0,0,0,0,0.4721357822418213,2
0,0,2,-0.8747629523277283,1.1805553436279297,0,4,1,0,0,0,-1.024750828742981,4
0,0,2,-1.4643094539642334,-0.24643421173095703,0,0,0,0,0,0,0.9500370025634766,3
1,0,3,-0.9317715167999268,1.2968165874481201,0,4,0,0,0,0,-0.8270159959793091,4
0,0,1,-1.5551611185073853,0.2783780097961426,0,2,1,0,0,0,-0.5221737623214722,4
1,0,2,-1.4559669494628906,-0.5419385433197021,1,3,1,0,1,0,0.9342269897460938,3
1,0,0,-0.5830981731414795,1.2783493995666504,0,3,0,0,0,1,-1.1266041994094849,4
1,1,0,0.37592482566833496,-1.2109719514846802,1,3,0,0,1,0,1.016577959060669,3
0,2,1,-0.6908730268478394,-0.24069857597351074,0,4,1,1,0,0,0.7801840305328369,0
0,2,1,-0.8088927268981934,0.2626696825027466,0,0,0,0,0,0,0.6653659343719482,4
0,2,2,0.38730859756469727,0.013688802719116211,1,1,0,0,1,0,0.6884980201721191,2
0,2,1,-1.425171136856079,1.109147310256958,0,0,1,0,0,0,-1.041935920715332,4
0,0,2,-1.0551893711090088,-0.07112991809844971,0,1,0,0,0,0,-0.705752968788147,4
1,0,3,0.5819971561431885,1.1479194164276123,1,2,0,0,0,0,-1.0653742551803589,4
0,0,2,0.18136441707611084,0.9876396656036377,0,2,0,1,0,0,-0.6748961210250854,4
0,2,1,-0.5212501287460327,1.0291028022766113,1,4,1,0,0,0,-0.5503606796264648,4
1,0,1,-0.12558913230895996,0.9699740409851074,0,2,1,0,0,0,-0.4313439130783081,4
0,3,2,-0.54063880443573,-1.40134859085083,1,1,1,0,0,0,1.7154955863952637,1
0,0,2,-0.9048062562942505,0.297548770904541,1,2,1,0,0,1,0.2815389633178711,4
1,0,1,-0.23736000061035156,0.34812426567077637,1,4,0,0,0,0,0.4148726463317871,1
0,1,2,0.27551794052124023,0.7689671516418457,0,4,0,0,0,0,-0.7711058855056763,3
1,3,1,-0.20306217670440674,1.524876594543457,0,3,0,1,0,0,-1.4833152294158936,4
1,1,2,-1.0944541692733765,-0.08412671089172363,0,3,1,0,1,0,-0.2675793170928955,2
1,3,2,-0.026638388633728027,1.2145001888275146,0,3,0,0,0,0,-0.6073887348175049,4
0,1,4,-1.2126625776290894,0.9643511772155762,0,4,1,1,0,0,-0.507442831993103,4
0,3,3,1.1959118843078613,-0.19583475589752197,1,3,0,1,0,0,1.091367483139038,2
1,2,4,-0.11324751377105713,-1.4586207866668701,0,2,0,0,0,0,1.6429474353790283,2
0,0,1,0.699535608291626,1.0699198246002197,0,2,1,0,0,0,0.162217378616333,3
1,1,2,-0.3467590808868408,-1.4105868339538574,0,3,0,0,1,1,1.3310832977294922,2
0,0,1,-1.305995225906372,0.10241270065307617,1,2,1,0,0,0,-0.1057809591293335,4
1,1,1,1.626920461654663,-0.9411382079124451,1,2,0,0,1,0,1.5598132610321045,1
0,2,2,-1.2904635667800903,0.3413574695587158,0,1,0,0,0,0,-0.5250753164291382,3
0,0,2,1.3380682468414307,1.0107476711273193,0,3,1,0,0,0,-0.22282886505126953,4
1,0,2,-0.23963391780853271,1.3675038814544678,0,2,0,0,0,0,-1.0606989860534668,4
1,1,3,-1.044671654701233,1.0523393154144287,1,1,1,0,0,0,-0.913184642791748,4
1,2,3,-1.122776746749878,1.0989818572998047,0,3,1,0,0,0,-0.9782949686050415,4
0,1,3,0.04186201095581055,0.6574628353118896,0,3,0,1,0,1,-0.055355072021484375,4
1,3,1,-0.04718923568725586,1.5830228328704834,1,3,1,0,1,0,-1.5976157188415527,4
0,0,0,-0.6485130786895752,0.18211817741394043,0,0,0,0,0,0,0.1327807903289795,4
1,0,1,1.5909929275512695,0.7540099620819092,1,3,0,0,0,0,-0.31096816062927246,3
0,0,0,-1.4886616468429565,0.19598805904388428,0,1,0,0,1,0,0.6234815120697021,4
0,2,3,-0.7477871775627136,1.4796099662780762,0,2,0,0,0,0,-1.3616247177124023,4
0,0,2,0.5387182235717773,0.8947491645812988,0,2,0,1,0,0,0.07412505149841309,4
0,0,0,-1.4597948789596558,0.46021556854248047,0,3,1,0,1,0,-0.17871487140655518,4
1,0,1,-0.20887231826782227,-1.0072101354599,0,2,0,0,1,1,1.28912353515625,0
0,0,1,-0.8421913981437683,0.02671504020690918,0,1,1,0,0,1,0.36116480827331543,4
1,0,1,-0.7322091460227966,-1.0680537223815918,0,1,1,1,0,0,1.136765718460083,3
1,0,2,-0.8456313014030457,0.5439672470092773,1,2,0,1,0,0,-0.42804908752441406,3
0,0,1,0.43831920623779297,0.28527355194091797,0,2,0,0,0,0,0.746337890625,3
1,0,2,0.5653340816497803,0.6247937679290771,0,3,0,1,0,0,0.21857810020446777,3
0,2,1,-1.0445696115493774,1.2664589881896973,0,2,0,0,0,0,-1.0107399225234985,4
0,2,3,-0.03457474708557129,0.6681873798370361,1,1,0,0,0,0,0.2686128616333008,4
1,0,4,-1.5125051736831665,-0.21594023704528809,0,1,0,1,1,0,0.31797099113464355,3
1,0,2,1.3208208084106445,1.3932013511657715,1,4,0,0,1,0,-0.6970967054367065,4
1,0,2,0.6939067840576172,1.110295295715332,0,3,0,0,0,0,-0.7165472507476807,4
0,2,3,1.2475008964538574,1.3634207248687744,0,4,0,0,0,0,-0.846318244934082,4
0,0,0,1.2832791805267334,-0.9112281799316406,0,2,0,1,0,1,0.8543281555175781,3
0,2,1,-1.3385505676269531,0.9969394207000732,1,2,1,1,0,0,-0.7792701721191406,4
1,1,3,0.310793399810791,-1.1050424575805664,0,4,0,1,0,0,1.2656564712524414,2
1,0,1,-1.6391221284866333,0.050913333892822266,0,3,0,0,0,0,0.14449620246887207,0
1,1,3,-0.2884521484375,-0.052046775817871094,0,2,0,0,0,0,0.7535121440887451,4
0,0,1,1.5345890522003174,-0.2109827995300293,0,0,1,1,0,0,1.130185604095459,3
0,0,4,0.38241147994995117,-0.25342249870300293,0,2,0,0,0,0,0.641625165939331,3
0,2,0,0.1534668207168579,1.238281488418579,0,3,0,1,0,0,-0.5028012990951538,4
1,0,3,-0.9613730907440186,1.052997350692749,0,0,0,0,1,0,-0.7720159292221069,4
0,0,2,0.3282756805419922,-1.0819737911224365,1,1,0,1,0,0,1.409956455230713,1
0,0,2,0.8764586448669434,1.4655351638793945,1,3,0,1,0,0,-1.470984697341919,4
1,1,3,1.055403232574463,1.0114035606384277,0,2,0,1,0,0,-0.7945259809494019,4
0,2,1,-0.4677618741989136,0.9370303153991699,1,3,0,1,0,0,-0.845028281211853,4
1,1,4,0.8343501091003418,-1.395749568939209,0,4,0,0,1,0,1.6815152168273926,1
0,0,4,-1.1976085901260376,0.11447525024414062,1,2,1,0,0,0,0.12620186805725098,4
0,0,2,1.288208246231079,-0.2426280975341797,0,3,0,0,1,0,1.362147569656372,0
0,2,0,1.0029852390289307,1.182319164276123,1,2,0,0,1,0,-0.9710091352462769,4
0,0,1,1.3654251098632812,1.3251268863677979,0,2,1,1,0,0,-0.8370332717895508,4
1,0,2,-1.3293602466583252,0.9643263816833496,0,1,0,0,0,0,-1.2708101272583008,4
1,1,0,1.0080358982086182,1.0715181827545166,0,0,1,0,0,0,0.6121842861175537,4
0,2,3,-0.448667049407959,0.8753910064697266,0,3,0,0,0,0,-0.05480527877807617,4
1,0,1,0.772639274597168,-1.195829153060913,0,0,0,1,0,0,1.554973840713501,2
0,3,2,1.1862239837646484,-0.5334494113922119,1,0,0,1,0,0,1.0418798923492432,1
1,2,2,1.444831132888794,-0.12943696975708008,1,2,0,0,0,1,0.9327402114868164,1
1,2,2,0.09094822406768799,0.10080170631408691,0,3,0,1,0,0,-0.21276473999023438,4
0,0,3,-1.1609256267547607,0.7386188507080078,0,1,0,0,0,0,-0.652324914932251,4
0,0,1,-0.8111978769302368,-0.9957194924354553,0,1,0,1,0,1,0.9064929485321045,2
0,0,2,-1.103929877281189,0.8364782333374023,0,2,0,0,0,0,0.22565865516662598,4
0,1,2,0.6815578937530518,-0.190865159034729,0,2,0,0,0,0,0.6101939678192139,1
0,0,1,-1.2868167161941528,1.2382733821868896,0,3,1,0,0,0,-1.266959547996521,4
1,1,1,-1.4674268960952759,0.33596014976501465,0,3,0,1,0,0,0.5441250801086426,2
0,0,0,1.3951659202575684,1.1631336212158203,0,4,0,1,0,0,-0.3621327877044678,4
1,0,4,1.0264101028442383,1.445852518081665,0,3,0,0,0,0,-0.9111579656600952,4
0,0,4,-0.6112862825393677,1.2731781005859375,1,3,0,0,0,0,-1.0540435314178467,4
0,0,1,-0.9342367053031921,0.2500596046447754,0,3,0,0,0,0,-0.10829377174377441,4
1,0,3,-0.07699894905090332,0.27853333950042725,1,0,0,0,0,0,0.38016343116760254,3
0,0,2,-0.5114725828170776,-0.7155061960220337,1,3,1,0,1,0,1.360253095626831,3
1,2,1,-0.725040078163147,-0.4515340328216553,0,2,1,0,1,0,0.8500270843505859,3
0,3,2,0.9060251712799072,-0.8724092841148376,1,1,0,1,1,0,1.6473307609558105,1
0,1,2,-1.4855496883392334,1.3915340900421143,0,1,0,0,0,0,-0.8356832265853882,4
1,0,2,-0.5449836254119873,-1.4952497482299805,0,3,0,0,0,0,1.316572904586792,3
1,0,3,0.011928677558898926,-0.03709304332733154,0,4,1,0,0,0,0.2641568183898926,4
0,0,1,0.05085313320159912,1.2459793090820312,1,3,1,0,0,0,-0.7014886140823364,4
0,1,2,1.074838399887085,-0.3938407897949219,1,2,1,1,1,0,0.04921293258666992,2
1,0,2,1.2851231098175049,0.5822296142578125,1,3,0,0,0,0,0.328643798828125,4
1,0,1,-0.8956816792488098,-0.13361167907714844,0,3,0,0,0,0,-0.10041797161102295,1
0,0,3,-0.7267643213272095,-1.3254201412200928,0,4,0,0,1,0,1.2452664375305176,1
0,1,1,-0.9757461547851562,1.1543278694152832,0,3,0,1,0,0,-1.0029014348983765,4
1,0,4,-1.1811401844024658,-0.36621570587158203,1,2,0,0,1,1,0.5358858108520508,4
1,0,1,-1.5917435884475708,-0.6169508695602417,0,0,0,0,0,0,0.5322113037109375,4
0,0,2,-0.6369795799255371,-0.07283246517181396,0,0,0,0,0,0,-0.6039464473724365,4
0,1,0,0.875432014465332,-0.7268500924110413,1,2,0,0,0,0,1.5574536323547363,3
1,3,3,-1.16949462890625,1.0477159023284912,1,4,0,0,0,0,-1.1172937154769897,4
1,0,3,1.267939805984497,-1.1983296871185303,0,2,0,0,0,0,1.5828149318695068,1
1,2,2,-0.9094102382659912,1.2747516632080078,0,3,0,0,0,0,-1.3745273351669312,4
0,3,1,-0.7193970680236816,-0.48798906803131104,0,2,0,0,1,1,0.4477689266204834,1
1,2,2,-0.9932580590248108,0.6767416000366211,0,3,0,0,1,0,-0.6538752317428589,4
0,1,3,-0.3544832468032837,0.05584454536437988,1,1,1,0,0,0,0.21051716804504395,4
0,3,2,-1.1984901428222656,0.22774207592010498,0,3,1,0,0,0,-0.07995939254760742,4
1,1,1,-0.9506022334098816,0.795825719833374,0,1,0,0,0,0,-0.9078960418701172,4
1,1,1,1.1395032405853271,1.3991587162017822,0,0,0,0,1,0,-1.178044319152832,4
0,0,2,-0.3901560306549072,1.463104248046875,0,2,0,1,0,0,-1.1724739074707031,4
0,3,0,-0.8794628977775574,0.781383752822876,0,2,0,0,0,0,-0.11880457401275635,4
0,3,2,-0.5001411437988281,0.28226661682128906,0,2,0,0,0,1,-0.3717527389526367,4
1,0,2,-0.6420823335647583,0.10808026790618896,0,3,1,0,0,0,0.38733601570129395,3
0,0,3,-0.349157452583313,1.119246482849121,0,3,0,1,1,0,-0.5735647678375244,4
0,0,2,0.8328077793121338,0.3051931858062744,1,3,0,0,0,0,-0.2138277292251587,1
1,3,1,0.013483405113220215,0.6822130680084229,1,3,0,1,0,0,-0.25201618671417236,4
1,2,2,1.2960467338562012,-0.7719808220863342,0,0,0,1,0,0,1.4636802673339844,1
0,0,2,0.6491241455078125,-0.11519396305084229,0,2,0,1,0,0,0.22678732872009277,4
0,0,2,-1.3424055576324463,-1.0232069492340088,0,3,0,1,0,0,0.6100504398345947,3
0,2,2,0.22361719608306885,0.4041743278503418,0,0,0,1,1,0,0.518195390701294,1
0,0,3,-1.2231485843658447,0.9354972839355469,1,3,1,0,1,1,-1.0380281209945679,4
0,1,1,-0.4864455461502075,1.1047930717468262,0,2,0,0,0,0,-0.37062740325927734,4
1,0,2,1.5005338191986084,1.2974624633789062,0,3,0,0,0,1,-1.0362299680709839,4
1,0,3,-0.4954550266265869,-1.035778284072876,0,2,0,1,0,1,0.6606261730194092,0
1,0,0,-1.616153359413147,-0.3867594003677368,1,4,0,0,0,0,0.0307769775390625,1
0,2,1,0.7749795913696289,-1.0952434539794922,0,4,0,0,0,0,1.5070631504058838,1
1,2,1,1.3113932609558105,0.6031460762023926,0,1,0,0,0,0,-0.0003535747528076172,4
0,3,2,-0.16544890403747559,-1.4308984279632568,1,1,1,0,1,1,1.5564415454864502,1
1,0,4,-0.5406240224838257,-1.2555055618286133,1,1,0,0,0,0,1.378049373626709,3
1,2,1,-0.6820855140686035,-1.2748732566833496,0,4,0,0,0,1,1.437241554260254,2
1,1,0,-0.11630165576934814,-0.05969893932342529,1,2,0,0,0,0,0.4017343521118164,3
0,0,1,1.2206764221191406,0.3867380619049072,0,1,0,0,0,0,0.1721498966217041,4
0,0,2,0.7057292461395264,0.7917499542236328,0,2,0,1,1,0,-0.3507879972457886,4
1,0,2,1.4804372787475586,1.444305181503296,0,2,1,0,0,0,-1.1095025539398193,4
0,0,2,-1.3201857805252075,-0.131211519241333,0,2,1,0,0,0,0.21761488914489746,4
1,2,1,-1.1058093309402466,1.3465592861175537,1,0,0,0,0,1,-1.2990360260009766,4
1,3,2,-0.8562642335891724,-0.9765066504478455,0,3,0,0,1,0,0.9065158367156982,2
1,2,2,1.1828489303588867,1.3769824504852295,0,2,0,0,0,0,-1.1959025859832764,4
0,1,1,1.3295931816101074,-0.7236583232879639,0,3,0,0,0,0,1.4070699214935303,1
0,3,2,-0.6331602334976196,-0.36381006240844727,0,3,0,0,0,0,0.5979106426239014,4
1,0,2,0.485370397567749,0.7876965999603271,0,4,0,0,0,1,-0.5061980485916138,4
1,1,1,-0.5093467235565186,1.033005952835083,0,2,1,1,0,0,-1.2489449977874756,4
0,0,2,0.5989103317260742,-1.222361445426941,0,0,0,1,0,0,1.4724326133728027,2
0,1,1,0.6762866973876953,1.125934362411499,0,4,0,1,0,0,-0.8580693006515503,4
0,0,2,-0.00443875789642334,0.7380034923553467,0,4,1,1,0,0,-0.46767711639404297,3
1,0,0,0.12971317768096924,1.247175693511963,0,2,0,0,0,0,-1.1137531995773315,4
1,2,1,-1.0422873497009277,1.2027292251586914,0,2,0,0,0,0,-0.9819761514663696,4
0,1,2,-0.22691237926483154,1.1959071159362793,1,1,1,0,0,0,-0.8550670146942139,4
0,2,0,-1.3521326780319214,-0.009235620498657227,1,1,0,0,0,0,-0.4738558530807495,4
0,0,1,-0.9679184556007385,-1.3357442617416382,0,2,1,0,0,1,1.4532363414764404,3
0,0,2,-1.0112330913543701,-0.0478435754776001,0,3,1,0,0,0,0.3527247905731201,1
1,3,1,0.09194159507751465,-0.05703139305114746,0,4,0,1,1,0,0.4213228225708008,4
0,2,3,-0.13891220092773438,0.7872476577758789,0,1,1,0,1,0,0.5205004215240479,4
0,0,2,0.5456163883209229,0.22674977779388428,0,3,1,1,0,0,1.2763245105743408,2
0,2,0,-1.3269166946411133,0.8727662563323975,0,2,0,0,0,0,-1.0136311054229736,4
0,0,2,-0.7836560606956482,0.3218827247619629,0,1,0,0,0,0,0.020927906036376953,4
0,0,1,-0.4374425411224365,-1.315245509147644,1,1,0,1,1,0,1.3656857013702393,2
0,1,1,-1.2237975597381592,0.6283912658691406,0,1,0,1,0,0,-0.6721237897872925,4
1,0,1,-0.9985741376876831,1.1427528858184814,0,0,1,1,0,0,-0.9770998954772949,4
1,0,3,0.8433811664581299,-1.0046883821487427,0,0,1,1,0,0,1.7689592838287354,1
1,3,3,-0.404188871383667,1.5723519325256348,0,4,1,1,0,0,-1.6096012592315674,4
1,0,2,-0.2616525888442993,1.179328441619873,1,1,0,0,0,0,-0.7411693334579468,4
1,3,1,-1.08353590965271,-0.6536562442779541,0,0,1,0,0,1,1.1031370162963867,0
0,0,2,0.4453470706939697,-1.0879840850830078,0,2,0,1,0,0,0.8478207588195801,1
0,1,1,-0.7587648630142212,0.16693580150604248,0,4,0,0,0,0,-0.31414341926574707,2
0,0,4,0.013484954833984375,1.1621861457824707,0,3,0,1,0,1,-1.0162620544433594,4
0,0,2,0.46999406814575195,-0.06353402137756348,1,3,0,0,0,0,0.8050823211669922,3
1,0,2,0.819291353225708,0.4120614528656006,1,1,1,0,1,0,-0.7060292959213257,4
0,0,2,-0.9731447100639343,1.0873656272888184,1,1,0,0,0,0,-0.8552215099334717,3
1,3,0,0.12922751903533936,0.30018043518066406,0,2,0,1,0,0,0.6044414043426514,4
0,0,1,-0.3233853578567505,-0.565920352935791,0,4,0,1,0,0,1.3087475299835205,2
0,3,1,-0.1764359474182129,-0.07188689708709717,0,4,0,0,1,0,0.712531328201294,0
1,1,1,1.4805498123168945,1.0035855770111084,1,3,0,1,1,0,-0.26208603382110596,4
0,2,1,-0.22050416469573975,1.2051441669464111,0,3,0,1,0,1,-0.36537814140319824,4
1,2,0,-0.5965429544448853,-0.07163965702056885,1,2,1,0,0,0,0.4078977108001709,1
1,0,1,0.5745975971221924,-0.49950850009918213,0,3,1,0,0,0,1.07698655128479,0
1,2,4,-0.1326812505722046,-0.14026188850402832,1,2,1,0,0,0,0.9417204856872559,4
1,1,2,-1.1035211086273193,-0.9932937026023865,0,0,0,0,0,0,0.6958274841308594,1
0,1,2,-0.24380600452423096,1.0992159843444824,0,3,0,1,0,0,-0.9264189004898071,4
0,3,1,-1.225743055343628,1.3101859092712402,0,1,0,1,0,1,-1.5193649530410767,4
0,0,1,-0.20202398300170898,0.8045618534088135,1,0,1,1,0,0,0.7876877784729004,4
1,0,1,0.21130478382110596,-0.17686748504638672,0,1,1,0,0,0,0.690180778503418,3
1,1,1,-1.5402696132659912,-0.4138154983520508,0,1,1,1,1,1,0.6939473152160645,2
0,3,2,0.3026392459869385,0.3827950954437256,0,1,0,0,1,0,0.05844855308532715,4
0,1,4,-1.5493282079696655,1.1998331546783447,0,0,1,0,1,0,-1.1336228847503662,4
0,2,2,0.04701888561248779,-0.0860750675201416,0,1,1,0,0,0,0.05666708946228027,4
1,0,2,1.201188087463379,-0.4298909902572632,0,2,0,1,0,0,0.6007211208343506,4
1,0,2,1.1596179008483887,1.1808161735534668,0,3,0,0,0,0,-0.3586728572845459,4
1,0,1,0.29561710357666016,-1.2675423622131348,0,0,0,0,1,0,1.8144500255584717,2
1,1,2,-0.7019146680831909,0.8856544494628906,0,2,0,1,0,0,-0.8882942199707031,3
1,3,1,-1.0790343284606934,1.1167171001434326,1,1,0,0,0,0,-0.47234416007995605,4
1,0,2,0.2516216039657593,1.3114135265350342,1,1,0,0,0,0,-0.681002140045166,4
1,0,2,-1.4968806505203247,-0.7866947650909424,1,3,0,0,0,0,0.4711735248565674,1
0,0,3,-0.29503917694091797,0.669142484664917,0,3,0,0,0,0,0.013123512268066406,4
0,0,1,0.7554268836975098,0.6011617183685303,1,3,0,1,1,0,0.11365175247192383,4
1,2,2,-1.0730829238891602,-0.34535109996795654,0,3,0,0,0,1,0.39115285873413086,3
1,0,3,-0.3934788703918457,-0.6728265285491943,0,3,0,1,1,0,0.7005305290222168,1
0,0,2,0.8831601142883301,0.45331430435180664,0,4,1,1,1,0,0.1129159927368164,4
1,2,3,0.548675537109375,1.29618239402771,1,3,1,1,0,0,-0.5450685024261475,4
1,0,1,-1.414478063583374,0.13876843452453613,1,1,1,0,0,0,0.00828099250793457,0
0,2,3,-1.1675174236297607,-1.2385127544403076,0,0,0,0,0,0,1.6692795753479004,2
0,3,2,1.466749668121338,1.1645936965942383,0,1,0,0,0,0,-0.8709702491760254,4
1,2,2,0.614290714263916,-1.0508477687835693,0,4,0,0,0,0,1.1811950206756592,2
0,1,0,-0.3862781524658203,-0.5829002857208252,0,3,0,1,0,0,0.22893261909484863,3
1,0,1,-1.0473697185516357,0.07713186740875244,0,3,0,0,0,1,-0.30855047702789307,4
