Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1,0,2,-1.242436170578003,1.1449546813964844,0,3,1,0,0,0,-0.7212474346160889,4
0,2,2,-1.4235126972198486,-0.48374414443969727,0,2,0,0,0,0,0.7761087417602539,3
0,0,1,-0.540884256362915,1.0746512413024902,0,1,0,0,0,1,-0.8607250452041626,4
0,3,2,-0.037720322608947754,-1.2375335693359375,0,3,1,0,0,0,1.575071096420288,2
1,0,1,-0.5614151954650879,0.8995118141174316,0,2,0,0,0,0,-0.5133966207504272,4
0,2,1,-1.4958429336547852,0.8183774948120117,0,1,1,0,0,0,-0.07135677337646484,4
0,0,0,-0.12005209922790527,1.2999565601348877,0,2,0,0,1,0,-1.3229005336761475,4
1,2,2,-1.195960521697998,0.9271962642669678,0,3,1,1,1,0,-0.5241304636001587,4
1,0,0,-0.3468811511993408,0.3865072727203369,0,0,0,0,0,0,-0.04651451110839844,4
0,0,2,-0.6002293825149536,-0.8004242777824402,1,0,0,0,0,0,0.8413968086242676,4
1,0,1,-0.6885726451873779,-1.5089921951293945,0,3,0,0,0,0,1.6274185180664062,2
1,2,2,-1.4349079132080078,0.3770010471343994,1,1,1,0,0,0,-0.3410876989364624,4
1,1,2,1.1122784614562988,-0.9037617444992065,0,0,0,1,0,0,1.2494478225708008,2
0,0,2,-0.39382123947143555,0.7728652954101562,0,2,0,1,1,0,0.2257709503173828,3
0,2,3,-0.09935116767883301,-1.1054575443267822,0,3,0,1,1,0,1.165231704711914,1
1,2,1,-0.39652276039123535,-1.2822591066360474,1,3,1,1,0,0,1.4583806991577148,0
1,1,0,-1.418487548828125,1.343878984451294,0,4,1,0,0,0,-0.9894634485244751,4
1,2,2,1.2706787586212158,-0.35263240337371826,1,3,0,1,1,0,0.910621166229248,4
1,2,1,0.4293344020843506,1.4062740802764893,0,1,0,1,0,0,-1.2572243213653564,4
1,0,1,0.14274489879608154,-0.505874752998352,0,3,0,1,1,0,0.5816407203674316,1
0,0,0,-0.8089642524719238,1.0262126922607422,0,3,0,0,1,0,-1.0500710010528564,4
1,0,3,-0.6539210081100464,-1.3003334999084473,0,2,0,0,0,1,1.821035623550415,1
0,0,2,-1.0449081659317017,0.562706470489502,1,3,0,1,0,0,-0.46866512298583984,4
0,0,2,-0.4665483236312866,-0.845852792263031,0,3,1,1,0,0,1.229602575302124,0
1,0,3,-0.8610026836395264,-0.8545448184013367,0,4,1,1,0,0,0.9177899360656738,3
1,0,1,-0.2429906129837036,-1.1359379291534424,1,1,0,1,0,0,1.2420847415924072,2
0,0,2,-0.5011260509490967,-0.9649977087974548,0,0,1,1,0,0,0.9914231300354004,2
0,0,4,-1.5943760871887207,0.05456423759460449,1,3,1,0,0,0,0.1589031219482422,4
0,0,2,-0.7442247271537781,-0.6743816137313843,0,1,0,1,0,0,1.0083017349243164,2
0,2,3,-1.4112448692321777,1.0688650608062744,0,1,1,0,0,0,-0.6020573377609253,4
1,0,2,0.665198802947998,-1.4155501127243042,1,3,0,0,0,0,1.4040098190307617,1
1,3,2,-1.2407394647598267,1.1452341079711914,1,4,0,1,0,0,-0.4303227663040161,4
1,2,3,0.705763578414917,0.08902513980865479,0,2,1,1,0,0,0.593512773513794,3
1,0,0,-0.5300977230072021,0.6753294467926025,1,1,0,0,0,0,-0.22951555252075195,1
1,0,1,0.2460319995880127,-1.430854320526123,0,2,0,0,0,0,1.5804598331451416,1
1,0,3,-0.7249808311462402,-0.8399871587753296,0,3,0,0,0,1,1.093766450881958,2
0,0,2,-1.2859902381896973,-0.45212721824645996,0,0,0,1,0,0,0.8135056495666504,0
0,0,3,1.5594913959503174,0.6647889614105225,0,3,0,1,0,0,0.8273985385894775,1
0,0,4,-0.8209976553916931,0.8027467727661133,0,2,0,1,1,0,0.2715175151824951,4
1,0,1,0.6592819690704346,1.4070370197296143,1,2,0,0,0,0,-1.1412112712860107,4
1,1,2,-1.633164405822754,0.21631312370300293,0,3,0,1,0,1,-0.5446649789810181,4
1,0,3,-1.3123650550842285,-0.9036656022071838,0,2,0,0,0,0,0.4536857604980469,3
1,3,1,-0.9084993004798889,1.2858376502990723,0,2,0,0,0,0,-1.395329236984253,4
1,2,2,0.43495702743530273,-1.063990831375122,1,2,0,0,0,0,1.2984981536865234,3
0,2,2,-0.148171067237854,-1.4727199077606201,0,2,0,0,0,0,1.5905420780181885,2
1,0,3,1.4214680194854736,-1.2756894826889038,0,3,0,1,0,0,1.690685510635376,1
1,3,1,-1.275016188621521,1.1428718566894531,0,2,0,0,0,0,-1.191730260848999,4
0,0,3,0.4036228656768799,0.3159308433532715,1,1,0,1,0,0,-0.03023386001586914,4
0,0,1,-0.4658174514770508,0.7705919742584229,0,3,0,1,0,0,-0.20351576805114746,4
0,0,1,-1.1989927291870117,-0.6750928163528442,1,0,0,0,0,0,0.723656177520752,1
0,0,1,-0.7100406885147095,0.2778428792953491,0,3,0,1,0,1,0.14068055152893066,3
1,1,0,-1.039001703262329,0.37503981590270996,0,3,1,0,0,0,-0.511582612991333,0
0,0,1,-0.5540430545806885,1.310699462890625,0,2,0,1,0,0,-1.2856309413909912,4
0,0,1,-0.03480982780456543,0.7925188541412354,1,4,0,1,0,0,-0.374798059463501,4
0,0,2,-1.0157829523086548,0.857607364654541,0,4,1,0,1,0,-0.3098299503326416,4
1,1,1,-1.5605077743530273,-0.04391312599182129,0,0,0,0,0,0,0.15365028381347656,0
0,1,3,-1.3224002122879028,-1.0759432315826416,1,2,1,0,1,1,1.1082327365875244,2
1,1,3,-1.1884257793426514,0.9482166767120361,0,1,0,0,0,0,-0.647936224937439,3
1,1,2,0.16444599628448486,-0.5723403692245483,1,3,0,0,0,1,1.4237000942230225,2
1,0,0,1.248060703277588,-0.9245488047599792,0,1,0,1,0,0,1.2327675819396973,2
0,2,0,0.4752380847930908,-0.6586627960205078,1,1,0,1,0,0,1.62186861038208,3
0,0,1,0.6723308563232422,0.547929048538208,1,2,1,0,0,0,0.2355353832244873,4
0,0,2,-1.1101264953613281,1.3400864601135254,1,2,1,0,0,1,-1.7020059823989868,4
0,1,1,-1.268414855003357,-1.3194618225097656,0,0,1,0,0,0,1.3745641708374023,3
0,0,3,1.5160953998565674,1.090090274810791,1,4,0,0,0,0,-0.8501054048538208,4
0,3,4,0.10610783100128174,-0.28024303913116455,1,1,0,1,0,0,1.1424620151519775,1
1,0,0,-1.255306363105774,0.7886068820953369,0,2,1,0,0,0,0.18701839447021484,3
1,2,2,-0.6812535524368286,-0.16871428489685059,0,1,1,0,0,0,0.44901204109191895,4
1,3,3,-0.7416989803314209,-0.8077062368392944,0,2,0,1,0,0,0.7013845443725586,3
0,2,2,0.07599949836730957,0.6227381229400635,1,3,0,0,0,0,0.09674382209777832,4
0,1,3,-1.482454776763916,0.3674502372741699,1,2,1,0,0,0,-0.5408178567886353,4
1,2,2,-0.3090033531188965,0.38555192947387695,1,2,1,0,0,0,-0.5089148283004761,0
1,2,2,-0.7402359843254089,0.9222621917724609,1,4,0,0,0,0,-0.9156378507614136,4
1,0,1,-0.0032144784927368164,0.6933631896972656,0,1,1,0,0,1,0.06369185447692871,3
0,1,1,-1.1849055290222168,1.3321340084075928,0,3,1,0,0,0,-1.1736416816711426,4
0,0,2,1.4969894886016846,1.1702873706817627,1,3,0,0,1,0,-0.20137345790863037,4
0,0,2,-0.82445228099823,-1.001708745956421,0,3,1,0,0,0,0.9438025951385498,2
0,0,1,-1.5851457118988037,0.515789270401001,0,0,1,1,0,0,-0.25983548164367676,4
1,3,2,1.0180764198303223,-1.3581963777542114,0,3,0,0,1,0,1.7454822063446045,0
1,0,1,1.155677080154419,1.2559890747070312,0,2,1,0,1,0,-0.8699229955673218,4
1,0,2,-0.6078108549118042,1.1733438968658447,0,3,0,1,0,0,-0.7422807216644287,4
0,2,2,0.023916959762573242,-0.757636308670044,0,2,0,0,0,0,1.1098554134368896,2
1,0,0,0.641340970993042,-0.6967953443527222,0,0,0,1,0,0,0.8758246898651123,3
0,1,3,-0.40360772609710693,1.3322150707244873,0,3,0,0,0,0,-1.1621873378753662,4
0,1,4,-0.4863569736480713,0.9090464115142822,1,0,1,0,0,0,-0.17936575412750244,3
0,2,1,-1.59807288646698,-0.6767174005508423,0,2,1,0,0,0,0.8606357574462891,0
0,0,3,0.9022617340087891,1.3407559394836426,1,0,0,0,1,0,-1.3712759017944336,3
0,1,2,-0.04151153564453125,-0.608026385307312,1,0,0,1,0,1,0.8398642539978027,3
0,1,3,0.32079172134399414,1.2221777439117432,0,0,1,0,0,0,-0.8544663190841675,4
0,1,2,-0.8585969805717468,0.7891085147857666,0,2,0,1,0,0,0.08031415939331055,4
0,0,2,-1.0228078365325928,0.6553895473480225,0,3,0,0,0,0,-0.8714317083358765,4
0,1,1,0.004594564437866211,-0.966557502746582,0,4,0,0,0,0,1.3802587985992432,1
0,0,1,0.1392836570739746,0.42700910568237305,0,4,0,0,0,0,-0.19154369831085205,4
0,2,1,-1.5598254203796387,0.742581844329834,1,2,0,0,0,0,-0.9577186107635498,4
0,0,4,-0.6438380479812622,1.0139150619506836,0,3,0,1,0,0,-0.39328157901763916,4
0,0,3,0.8585631847381592,-0.363771915435791,0,3,0,1,0,1,0.850313663482666,3
0,2,2,-1.0520284175872803,1.5567829608917236,0,2,0,0,0,1,-1.5178325176239014,4
1,0,0,0.7473526000976562,-0.13722753524780273,0,3,0,0,0,0,0.7749533653259277,4
1,1,1,-1.1606941223144531,0.7749009132385254,0,2,1,0,0,0,-0.5155274868011475,4
0,1,2,-1.1226773262023926,-1.1736233234405518,1,3,1,0,0,0,1.5288009643554688,1
0,0,1,0.3864600658416748,0.8669435977935791,1,2,0,1,0,0,-0.38686513900756836,4
1,2,3,-1.1489973068237305,-1.3066215515136719,0,2,1,1,0,0,1.2906286716461182,1
1,2,2,0.658207893371582,-0.7665931582450867,1,1,1,1,0,0,1.2201306819915771,3
1,0,3,1.028719186782837,1.4893369674682617,0,3,1,0,0,0,-1.3164799213409424,4
1,0,0,0.08219075202941895,0.7901849746704102,0,2,0,0,1,1,0.7846770286560059,4
1,0,2,-0.2961604595184326,-0.22942662239074707,1,3,0,0,0,0,-0.1054985523223877,4
1,1,1,0.44391751289367676,-0.33245420455932617,0,3,0,0,0,0,0.32528185844421387,3
1,0,2,-0.8652858734130859,-0.973291277885437,0,2,1,0,0,0,0.8576364517211914,3
1,2,1,-1.6532634496688843,-0.6131637096405029,1,3,0,0,0,0,0.2182772159576416,3
1,0,1,-0.2102196216583252,0.9854261875152588,0,2,0,0,1,0,0.09221887588500977,4
0,0,3,-0.575802206993103,1.4299964904785156,1,3,1,0,0,0,-1.4225119352340698,4
1,3,1,0.23458266258239746,1.0219883918762207,0,3,1,0,0,0,-0.4690142869949341,4
1,1,2,0.3133673667907715,0.6200568675994873,0,3,1,1,0,1,0.16794514656066895,3
1,2,3,-0.955203115940094,0.9397323131561279,1,0,0,0,0,0,-0.2948986291885376,4
0,0,1,-1.4718713760375977,0.891477108001709,0,2,0,0,0,0,-0.8714555501937866,4
0,0,2,-0.7850974202156067,0.19766318798065186,0,3,1,0,0,0,0.15023064613342285,4
0,0,2,-1.280290126800537,0.20532143115997314,0,2,1,0,0,0,0.07928156852722168,4
1,1,2,-0.5165004730224609,-0.8606935143470764,0,3,0,0,0,0,0.9838953018188477,2
1,0,3,-1.565147042274475,0.4556405544281006,0,3,0,0,0,0,-0.629865288734436,4
0,0,3,-0.16647708415985107,-0.2991013526916504,0,2,1,0,0,0,0.7935559749603271,1
1,0,2,-1.266642689704895,1.4357810020446777,1,2,1,0,0,0,-1.5446653366088867,4
1,2,2,-0.6883689165115356,-1.0752791166305542,0,2,0,1,0,0,1.2505769729614258,2
1,3,0,-1.2608674764633179,-1.3837368488311768,1,0,0,0,0,1,1.570272445678711,0
1,2,3,-0.687192440032959,0.36065196990966797,1,4,0,0,0,0,0.5628302097320557,2
1,0,2,0.422121524810791,-1.3774707317352295,0,2,0,0,0,0,1.8424370288848877,1
1,2,2,-0.44782721996307373,-0.9007113575935364,0,2,0,1,0,0,1.2928194999694824,3
0,0,0,-0.308107852935791,0.4773831367492676,0,2,1,0,0,0,-0.7893484830856323,4
1,3,0,0.15038084983825684,-1.0067836046218872,0,3,0,1,0,0,1.3962886333465576,1
1,1,2,0.48598361015319824,0.4769420623779297,1,2,0,0,0,0,0.626821756362915,1
1,2,1,0.6639308929443359,1.3114335536956787,0,4,0,1,0,0,-0.12043130397796631,1
1,0,2,1.0613913536071777,-0.34766852855682373,1,3,1,1,0,0,0.8430657386779785,3
0,0,2,-1.21212637424469,0.8138573169708252,0,3,0,0,1,0,-0.2700638771057129,4
0,0,1,1.0408906936645508,-0.27245473861694336,0,3,0,1,0,0,1.2314703464508057,3
1,2,2,-1.0593235492706299,1.1363539695739746,1,1,0,1,0,0,-0.9842542409896851,4
0,2,1,0.6875863075256348,-0.5384782552719116,0,2,0,1,0,0,0.7916598320007324,3
1,3,1,0.15717506408691406,-1.133488655090332,0,2,1,1,0,0,1.3031482696533203,3
0,2,1,0.25161445140838623,-1.3855167627334595,1,2,0,0,0,1,1.5155251026153564,2
0,1,4,-0.688217043876648,-1.0736477375030518,0,4,0,1,0,0,1.3495845794677734,3
1,0,2,1.6730341911315918,0.5328843593597412,1,3,0,1,0,0,-0.04021954536437988,4
1,0,2,0.9690546989440918,-0.8013144135475159,0,3,0,0,0,0,1.4980356693267822,3
1,1,1,-1.1898958683013916,-0.832493782043457,0,2,1,0,1,0,1.2688689231872559,1
1,0,2,-1.335403561592102,0.9739696979522705,1,1,0,1,0,0,-0.8936636447906494,4
1,2,3,0.29218006134033203,-0.7829167246818542,0,3,0,1,0,0,1.5066044330596924,4
1,2,4,-1.4531347751617432,1.4369003772735596,0,2,0,0,0,0,-1.4348299503326416,4
0,0,0,0.7012972831726074,1.0779316425323486,0,2,0,1,0,0,-0.39147210121154785,4
0,3,3,0.9842517375946045,0.30484819412231445,0,3,1,0,0,0,0.0889883041381836,4
0,2,2,-0.5767085552215576,-1.4834610223770142,0,3,1,0,0,1,1.4953510761260986,0
1,3,2,-0.46123766899108887,0.7439672946929932,0,3,1,1,0,0,-0.5846281051635742,4
0,0,1,-0.32567262649536133,0.7428653240203857,1,3,0,1,0,1,-0.3889807462692261,4
1,0,1,-0.32173430919647217,-1.1258203983306885,0,0,0,0,0,1,1.4060766696929932,3
0,0,1,0.6804986000061035,0.998971700668335,0,2,1,0,0,0,-0.5871901512145996,3
0,0,0,1.6400177478790283,1.4388251304626465,0,2,1,0,0,0,-0.10418808460235596,4
0,0,4,0.6831848621368408,0.30417466163635254,0,2,0,0,0,1,0.1555171012878418,4
1,1,1,-1.414090633392334,1.3052611351013184,0,1,0,0,0,0,-1.272526502609253,4
1,1,2,-0.1776740550994873,-1.5508148670196533,1,4,0,1,0,0,1.4738802909851074,3
0,3,2,0.4041585922241211,-0.34160900115966797,0,2,0,1,0,0,0.8456320762634277,4
0,0,2,0.8077542781829834,-1.0534272193908691,1,3,1,1,1,0,1.551816701889038,2
0,0,3,-1.2503273487091064,-0.4753926992416382,1,2,0,1,0,1,0.6007955074310303,2
0,0,0,0.8304784297943115,0.9971234798431396,0,0,0,1,0,0,-0.4448443651199341,4
1,1,2,-0.7288190126419067,0.5929510593414307,0,1,1,0,1,0,-0.17591118812561035,4
1,2,4,0.22788608074188232,1.410810947418213,0,2,0,1,0,0,-1.5550158023834229,4
1,0,2,-1.4913725852966309,-0.9668521285057068,0,0,0,1,0,0,1.020338773727417,3
1,1,1,1.2219107151031494,-0.461758017539978,1,1,1,0,0,1,0.673154354095459,2
1,0,2,-1.092726230621338,-1.3056368827819824,0,3,0,1,0,0,1.6076858043670654,1
1,1,0,0.030528545379638672,-1.1122057437896729,0,1,0,0,0,0,1.0995216369628906,1
0,0,3,-1.017322301864624,1.2716405391693115,0,1,0,0,0,0,-1.206406593322754,4
1,3,1,-0.22627472877502441,0.06794214248657227,0,1,0,0,0,0,0.45792460441589355,1
1,2,0,-1.4503761529922485,-0.18983793258666992,0,3,0,0,0,0,0.7622849941253662,3
0,0,2,-0.47168684005737305,-0.2731567621231079,1,1,1,1,0,0,0.7363009452819824,3
1,0,3,0.5301532745361328,1.4373023509979248,1,2,1,0,1,0,-0.7256478071212769,4
0,2,1,0.017928600311279297,0.837712287902832,0,2,0,1,0,1,-0.34120357036590576,4
1,0,1,-1.3527839183807373,-1.426381230354309,0,4,0,0,0,0,0.9075286388397217,2
1,0,1,1.4234471321105957,-0.04569864273071289,1,4,0,1,0,0,1.170762062072754,0
1,0,2,1.1236629486083984,-0.891948401927948,0,2,0,1,0,0,1.373406171798706,4
1,0,2,-0.9191887974739075,0.043851256370544434,1,2,1,1,1,1,0.668668270111084,3
0,0,3,-1.0517451763153076,-0.9150402545928955,0,1,0,1,0,0,1.1398968696594238,3
1,2,4,-0.9773666858673096,-0.4030817747116089,0,3,0,0,1,0,0.6827998161315918,1
0,0,1,-1.2147578001022339,0.5689473152160645,0,1,0,0,0,0,-0.8026944398880005,4
1,0,3,-1.5881643295288086,1.2581284046173096,0,2,1,0,0,1,-1.1461567878723145,4
1,2,3,-0.043382883071899414,0.8111867904663086,0,1,0,0,0,0,-0.9090925455093384,4
1,1,3,0.8904783725738525,1.3550870418548584,0,1,0,0,0,0,-1.2887756824493408,4
0,0,2,-0.32847487926483154,0.8692140579223633,0,2,0,1,0,0,-0.24173009395599365,4
1,2,1,-0.22324609756469727,0.7618839740753174,0,0,0,0,0,0,0.13593292236328125,1
0,2,1,0.34821653366088867,1.082758903503418,0,2,0,0,0,0,-0.5862970352172852,4
0,0,3,-0.8203299641609192,0.818331241607666,1,3,0,1,0,0,0.4201328754425049,3
0,0,0,0.8996257781982422,0.19742488861083984,0,4,1,0,0,0,0.23078203201293945,4
1,3,2,0.6278481483459473,0.09379971027374268,1,4,0,0,0,0,0.746635913848877,3
0,0,1,-0.5539878606796265,-1.3829808235168457,1,2,1,1,0,0,1.4445748329162598,2
1,3,1,-1.467017650604248,0.51017165184021,0,2,0,0,1,0,-1.115037202835083,4
1,2,2,0.24541687965393066,-0.06019711494445801,1,3,1,0,0,0,1.0934834480285645,3
0,1,0,-0.6303567886352539,0.9353728294372559,0,3,0,0,0,0,-0.26996898651123047,4
0,1,3,-1.0176080465316772,1.4075236320495605,0,3,0,1,0,0,-1.2040023803710938,3
1,2,2,1.3827698230743408,0.18886518478393555,0,3,0,0,0,0,-0.5223053693771362,2
1,1,0,-0.5294903516769409,1.303964614868164,0,0,0,0,0,0,-0.6308962106704712,4
1,0,2,0.21814727783203125,0.3046550750732422,0,1,1,1,0,1,-0.23361504077911377,3
0,2,1,-1.237906813621521,0.7629978656768799,0,0,0,1,0,0,-0.7815897464752197,4
1,1,2,-1.0123834609985352,0.42899084091186523,1,0,0,0,0,0,-0.08407092094421387,4
0,3,1,-0.5798572301864624,1.1209194660186768,0,3,1,0,0,0,-0.7854536771774292,4
1,1,3,-1.2346715927124023,1.112403392791748,0,0,0,0,0,0,-0.6402158737182617,4
0,0,2,0.04785275459289551,-0.2687795162200928,1,1,0,1,0,0,0.8175666332244873,0
1,3,2,-0.8047213554382324,-1.1752164363861084,0,1,0,0,1,0,0.8629100322723389,3
1,3,2,0.6633062362670898,1.4614965915679932,1,0,0,0,0,0,-0.4348827600479126,4
1,0,3,0.3894624710083008,1.340458869934082,0,4,0,1,0,0,-1.3501375913619995,4
1,2,1,0.8610708713531494,-1.2188568115234375,1,3,0,0,0,0,1.1233184337615967,2
1,1,3,0.1657954454421997,0.5343685150146484,0,2,0,0,1,0,-0.19346380233764648,4
1,0,2,1.0196034908294678,0.056677818298339844,0,2,1,1,0,0,0.919217586517334,1
1,0,0,1.24566650390625,1.0288481712341309,0,2,0,1,0,0,0.2610917091369629,3
1,3,2,1.1259732246398926,1.1780705451965332,1,3,1,1,0,0,-0.16624200344085693,3
0,1,1,-0.13077199459075928,-1.1565344333648682,0,4,0,0,0,0,1.4088432788848877,0
1,3,0,-1.523259162902832,0.17001521587371826,0,3,0,0,1,0,0.32595229148864746,4
1,0,1,-1.3132950067520142,-0.23815560340881348,1,2,1,0,0,0,0.6389412879943848,3
1,1,0,0.3011033535003662,-0.18822503089904785,0,3,0,0,0,0,0.13154864311218262,4
0,2,3,1.000917911529541,1.3251612186431885,0,2,0,1,0,0,-0.4026728868484497,3
0,1,2,1.0503795146942139,-0.28560662269592285,0,2,1,0,0,0,1.0804903507232666,3
0,0,3,-1.1400442123413086,0.6062967777252197,0,2,0,0,0,0,-0.06982779502868652,4
0,2,0,-0.9926934242248535,1.2092869281768799,0,0,0,1,0,0,-0.7820695638656616,4
1,0,3,-0.1636439561843872,-0.36635804176330566,0,2,0,0,0,0,0.9812963008880615,2
1,2,1,0.8383846282958984,-0.8833738565444946,1,1,1,0,1,1,1.3581914901733398,1
1,0,4,-1.2145538330078125,-0.6524842977523804,0,1,1,1,1,0,1.355407953262329,0
1,1,1,-1.627197504043579,-0.061098456382751465,1,2,1,0,1,0,-0.5479493141174316,3
1,2,3,0.8773970603942871,0.5321688652038574,0,1,1,0,0,1,0.2505662441253662,4
0,2,3,-1.5736219882965088,-1.0811481475830078,0,1,1,0,0,0,1.2738182544708252,4
1,2,0,0.20693278312683105,-1.198443055152893,0,4,1,1,1,0,1.5710389614105225,2
0,2,3,-1.5071347951889038,0.5379276275634766,0,2,1,0,1,0,-0.9806957244873047,4
1,0,3,0.01192784309387207,-0.760223388671875,1,3,0,0,0,0,0.7902543544769287,3
0,2,2,0.45470356941223145,1.2397394180297852,1,3,0,0,0,0,-0.4979490041732788,4
1,0,2,1.04972243309021,-0.31658935546875,1,4,0,0,0,0,0.4771394729614258,3
1,0,2,-1.4277077913284302,0.999523401260376,0,2,1,0,0,0,-1.0620354413986206,4
0,0,3,-1.1465541124343872,0.9049396514892578,0,3,0,0,1,0,-1.3125028610229492,4
0,0,2,-0.0658339262008667,-0.7394320368766785,1,1,0,0,0,0,1.1686103343963623,3
1,0,1,-0.6527127027511597,-0.04875648021697998,0,3,0,0,0,0,0.4343433380126953,4
1,0,2,0.7971174716949463,1.24949049949646,0,3,0,0,0,0,-1.0413455963134766,4
0,1,4,-0.45880675315856934,0.6015996932983398,0,3,0,0,0,0,0.415529727935791,4
0,1,2,-0.5673112869262695,1.4156980514526367,0,1,0,1,1,0,-1.2684965133666992,4
1,0,4,-1.5403509140014648,0.9406278133392334,1,0,0,0,0,0,-1.128211259841919,4
1,3,2,1.5011851787567139,-0.4062376022338867,0,2,0,1,0,1,1.1100356578826904,3
1,0,0,0.32987260818481445,-0.2693946361541748,0,2,1,0,1,1,0.7353992462158203,2
1,3,3,0.21995985507965088,-0.4456552267074585,0,3,0,0,1,0,0.9802358150482178,3
1,2,1,0.9995737075805664,-0.8828291893005371,1,3,0,0,0,0,1.6039083003997803,0
0,1,3,0.05141317844390869,1.409909725189209,1,0,0,0,0,0,-0.9311809539794922,4
0,0,2,-0.47789764404296875,1.4790422916412354,0,4,0,0,0,1,-1.688542366027832,4
1,0,0,-0.14238739013671875,-1.5055063962936401,0,3,0,0,0,0,1.5943355560302734,0
0,3,1,0.6083130836486816,1.1915338039398193,0,3,0,1,1,0,-1.1947393417358398,4
0,1,3,-0.8865448832511902,-0.7041753530502319,1,3,0,0,0,0,0.9978208541870117,2
0,0,3,-0.9720451235771179,1.4802870750427246,1,3,1,1,0,0,-1.4731416702270508,4
0,3,4,0.9005098342895508,0.5811264514923096,0,3,0,1,0,0,0.2548341751098633,2
0,2,3,-1.5290632247924805,0.22696638107299805,1,3,1,1,0,0,-0.08642220497131348,4
0,1,0,0.7477326393127441,-0.9442844390869141,1,2,0,0,0,0,0.8576791286468506,3
1,0,3,-1.527435064315796,0.8433706760406494,0,1,1,1,0,0,-0.5917840003967285,4
0,3,2,-0.9166498184204102,1.2108867168426514,1,1,1,1,0,0,-0.4097369909286499,3
1,3,1,0.027459144592285156,0.3425145149230957,0,1,1,0,1,0,0.42820119857788086,3
0,3,2,0.04337775707244873,1.5266392230987549,1,4,1,0,0,1,-1.2535545825958252,4
0,0,1,1.2411527633666992,-0.9395601153373718,0,4,1,0,0,0,1.5758752822875977,2
0,2,2,1.0420811176300049,-1.0887854099273682,0,3,0,0,0,0,1.3448081016540527,3
0,0,1,1.549499750137329,-0.7183956503868103,0,2,0,0,0,0,1.2382135391235352,1
0,0,2,-1.3945260047912598,0.39066314697265625,0,1,0,1,0,0,0.17286419868469238,4
1,1,1,1.278951644897461,0.23459577560424805,0,2,0,0,0,0,0.732607364654541,2
1,0,0,0.5088891983032227,0.7173824310302734,0,2,0,1,0,0,-0.8386704921722412,4
0,2,1,0.9085869789123535,-1.2315131425857544,0,3,0,0,0,1,1.6087067127227783,3
1,1,2,-0.48941099643707275,-1.104848861694336,0,3,1,0,0,0,1.1272647380828857,3
0,3,1,-1.313757061958313,1.4026763439178467,0,1,0,0,0,0,-1.6294479370117188,4
0,3,1,0.62483811378479,-0.9679501056671143,0,4,1,1,0,1,1.0262634754180908,3
0,0,2,-0.03897261619567871,0.8494617938995361,1,1,0,1,0,0,-0.4962722063064575,4
1,0,3,-1.556808352470398,-0.9995219707489014,1,3,1,1,0,1,1.0289711952209473,4
