Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1,0,1,2.322414525127557,0.09010521181090703,0,3,0,0,1,0,-1.599044507114053,2
1,3,0,1.7749876516006176,0.5960367635286846,0,0,0,0,0,1,0.538644140076897,1
1,0,4,-1.3523007483430325,-1.5465247801217235,0,3,1,0,0,1,0.051133392350662527,4
1,3,1,1.8586704182425582,-0.803671448329827,0,3,0,0,0,0,-0.7866649488496761,1
1,2,2,1.6303662851165615,-1.2295995853075308,0,2,0,0,0,1,-1.6402022471383737,4
0,0,4,-0.41933597176888227,-0.412123774444436,1,1,0,0,0,0,0.23616402240134016,2
0,0,1,0.8201207817382368,-2.35454791863235,0,2,1,0,0,1,0.2811781965771864,1
0,1,2,0.5268695133727195,1.886833097481996,0,1,0,1,0,0,0.36823046076740695,4
1,0,3,-1.5728914351583116,-1.428531272290474,0,0,1,0,0,0,-2.620216884649948,1
1,2,2,0.9945494025188252,-1.155317298899983,0,3,1,0,0,0,0.1827312487808005,4
1,0,3,1.0656548822973353,1.369671271283008,0,3,1,0,0,0,-0.9703127864949652,1
1,0,1,1.1269560149310074,-2.003609678618239,0,1,1,1,0,0,-0.03489983425752108,4
1,0,0,-1.756935280578761,-1.1357330132917103,0,3,1,0,0,0,-1.0341703772533302,4
1,0,2,2.0510721684448945,-1.3771826919931438,0,3,1,0,0,0,-1.9399473231271376,1
1,2,2,0.07486018247308557,-0.9408525054937449,0,3,0,0,0,0,-0.5658062605699541,4
1,0,2,2.085791015765433,-1.9167365350366408,0,1,1,0,0,0,-2.5510214885660645,4
1,0,3,-1.3454881917171886,-2.237106523799357,0,3,1,0,0,0,-0.9636890239868214,3
1,0,3,-1.0423453238815485,-1.9608659409725757,0,2,1,0,0,0,-2.334486886594571,4
1,3,3,-0.6056253903569467,-1.8476270540701587,0,3,0,0,0,0,-1.5526224673232725,1
0,1,0,-0.0814867325619445,1.9632740590393505,1,0,0,1,0,0,-0.6574653559635594,2
1,2,2,-1.103293658932945,-1.2339673525486625,0,0,0,0,0,0,1.233253805240412,4
1,0,0,1.2141292361436746,0.7341420277116594,0,2,1,0,0,0,-1.7471511952608614,1
1,2,2,1.772392955552712,-1.3759551149005422,0,0,1,0,0,0,-1.5851912829350097,3
1,0,2,1.1198425107446912,-0.7546340989397181,1,4,0,1,0,0,0.23682506961244765,1
1,2,3,1.547634978039035,-1.364325743882764,0,3,1,0,0,0,-0.1989643043417797,4
0,0,0,0.6232036562455476,-1.0476578190399772,0,3,1,0,0,1,-1.0059747930967358,4
1,0,2,-0.5271064829910966,-1.896253563998083,0,3,1,0,0,1,-0.7911111685033618,1
0,1,0,1.2966526187271905,2.055939934514313,1,4,0,1,1,0,2.5199936945119137,4
1,0,1,1.8506867764496153,-1.5240504115186064,1,2,0,0,0,0,0.45132353603820596,4
0,1,0,2.216925596429066,0.12344057027783413,0,3,0,0,0,0,2.9815154711276506,1
1,0,2,-1.6603727483172288,-1.2689856431411817,0,3,1,1,0,0,-1.4885748549962785,4
0,2,0,1.1962257287823619,0.6356082183959806,0,1,0,0,0,0,-0.1792298748568943,4
1,0,3,2.0055859978948347,-2.0503055537928176,0,3,1,0,0,0,-2.5501838139213557,1
1,0,0,0.3894890310462827,-1.5655462847154527,0,3,1,0,0,0,-0.32096664345866277,4
0,1,2,2.1735381464221915,-0.30094555386413047,1,0,0,0,0,0,1.3959052245105834,4
0,0,0,0.9088406034481362,0.8900101428990956,0,4,1,0,1,0,-0.10171109090993513,3
1,0,2,-0.5768095679041372,-1.5715271060794453,0,2,1,0,0,0,-1.0003174099233534,4
1,2,1,-0.6274601781044798,-1.1419697003141138,0,2,1,0,0,1,-1.6117330078537877,4
1,0,1,2.0448592674648025,0.6795797955226366,0,2,1,0,0,1,-1.4719857590483445,1
0,3,0,1.3029829480880364,-1.1619952526875181,1,2,1,0,1,1,-0.13326542106536932,3
1,3,2,-1.055714228361912,1.0320632129580682,1,4,1,1,0,0,0.45843465092447533,4
1,0,1,-0.85913966187416,-2.261793073022552,0,3,1,0,0,1,-2.4868984713081845,4
1,2,2,-0.9209256839970374,-0.6363511391714136,0,3,1,0,0,0,-0.6180060951383548,1
0,1,1,-0.6244439009467092,0.031832167875757406,1,4,1,0,0,0,2.7502446775796843,4
1,0,2,-0.5813626685505391,-1.9541526170145356,0,3,1,0,0,0,-2.555196802990313,1
1,0,1,0.9864210363195136,-1.7985322216796686,0,3,1,0,0,0,-1.5797764911651229,3
1,0,0,1.9166241708170608,-1.6194384791485725,0,3,1,0,0,0,-1.3340919689230326,1
1,3,1,1.7554572012078449,0.9941966590732907,0,1,0,0,1,0,-0.24890815936607158,4
0,1,2,1.5628627952213703,-0.6360945322733831,0,0,0,0,0,0,-1.608209760830705,4
1,3,2,1.7524503728420997,0.8657713939866345,0,0,1,0,0,1,-1.0758685633841558,4
1,0,1,-0.7814196222199223,-1.6107734088127224,1,0,1,0,1,0,-1.721157562521198,1
1,0,1,-0.02223171151939274,-0.517345570606143,0,0,0,0,0,0,-2.0940777743676753,4
0,3,1,-0.7058404446383622,-1.9713391710204187,0,4,1,0,0,0,1.3279740955790824,2
1,0,0,0.5605137789760151,0.7587240219534341,1,4,0,0,1,0,-0.0016965133809923039,3
1,0,4,-1.2314905558954015,-2.223241555058748,0,2,1,0,0,0,-2.147380996052685,2
1,3,1,0.28452715396697326,-1.3064446209577518,0,3,0,0,0,0,0.7200285138570013,2
1,0,2,1.8168102472428873,-1.0989091615772029,0,2,0,0,1,0,-2.861705382899398,1
1,0,3,-0.8394567835822857,-2.0810032022126386,0,2,0,0,0,0,-2.1363416071658357,4
0,0,0,1.9104310849476156,-0.8250556423365242,1,4,0,1,0,1,-0.44779648743210876,3
0,0,4,0.39829627631422554,-1.436304950459601,0,2,1,1,0,0,-1.0244512672544088,3
1,2,1,1.7527480611655994,-2.1170238109920883,0,3,1,0,0,0,-2.8009012053120745,3
1,0,3,2.1811192100731156,-1.55384374704324,0,0,0,0,1,0,-1.190057499223939,2
0,1,1,-1.7594703688984399,-0.2872853604237757,1,4,0,1,0,0,-0.7164689900345986,3
0,0,2,2.095610007382956,-1.0711173219820607,1,0,0,1,0,0,0.9105509275856427,3
0,1,1,-0.9272230563805774,0.01799980284825234,1,4,0,0,0,1,-0.2937050774606893,4
1,0,2,0.7610858147029942,-0.5819142199454916,0,2,1,0,0,1,-1.8132394384984807,4
0,1,0,0.44267848735312415,1.0249273849271234,0,2,0,1,0,0,1.0884327788044657,4
0,0,4,-0.6674613325003367,-0.2774154774718265,1,4,0,1,0,0,-0.18747121899123836,3
0,0,0,0.8716050704081229,0.9636498942170544,0,4,0,0,1,1,1.1356926016350966,2
1,2,1,0.7138331273177974,-1.2259595821969016,0,0,0,1,0,0,-1.9694956468302616,4
0,2,2,-0.03577053779569461,0.7440628262545772,0,0,0,1,0,1,-0.1820588818210116,4
0,0,4,1.771156726610112,-1.2017042935738644,1,3,0,0,0,0,-1.052252176193806,4
1,2,2,-1.0162522292896377,-0.357486914824528,0,3,0,0,0,0,-1.0567559128521824,3
0,1,1,0.06084563728032321,-1.4029844675257626,0,1,0,0,1,0,-0.7021640146530586,4
1,1,0,1.291697463394938,1.827335857717244,0,4,1,1,0,0,0.8181708855475944,1
1,2,2,1.9611256936244374,1.7173400754778765,0,3,1,0,0,0,-2.1741716015551464,1
1,0,2,1.524556735592297,-1.7621410978491125,0,3,0,0,0,0,-2.0511170604456757,4
0,2,4,1.6680735202018375,-1.7393151680490693,0,4,0,0,0,0,1.6420033997711778,3
1,2,1,1.1382194983223015,-0.473648135016628,0,3,1,0,0,0,-1.310605873735401,1
1,0,0,1.891424530278822,-2.2842061954739115,0,0,1,0,0,0,0.6787846568654584,3
0,1,0,0.6284509113721712,0.5361645341252074,0,4,0,0,1,0,-0.7971003259130486,2
1,0,1,-0.6681664527900741,-2.333263396350638,0,2,0,0,0,0,-1.4853005737947158,3
1,2,1,-0.8694768800579511,-0.9911944600600742,0,2,1,1,0,0,0.04042457057968721,4
0,2,0,-0.8298835447908436,0.24908922204022516,0,3,0,0,0,0,-0.8566500124088896,4
0,1,4,1.282402267608557,1.0576153254122058,1,4,0,1,1,0,1.9894100941446005,1
1,3,1,0.8404560636800195,1.93582504422384,0,2,0,0,0,0,-1.957321850595483,1
0,1,4,1.9526902667301684,-0.5960609762231049,1,4,1,1,1,0,2.512064883055678,2
0,1,2,-0.5321621585378866,1.353180120430043,1,4,0,0,0,0,2.933529285081417,4
1,0,2,-0.832572464927823,-0.38059494288049645,0,3,0,0,0,0,-1.3381377725083639,4
0,3,2,0.057825613274211984,0.12966073962076413,1,0,1,0,0,0,0.8609777013688373,4
1,0,3,-0.6458739162830213,-1.3339743250436176,0,0,0,0,0,0,-0.01726107352277531,4
1,0,3,2.2852787391319898,-0.30277290781659427,0,0,0,0,0,0,-0.7506625974726964,4
1,1,2,-0.10668345359432746,2.2893468624465902,0,2,0,0,0,0,-1.3584655272424009,4
0,0,4,1.4478508623302757,-1.0982885523190327,1,2,0,1,0,0,2.0507701602973,2
1,0,2,2.1726262859754497,-2.0481436405892897,0,3,1,0,0,0,1.41757711253358,4
1,0,1,1.4756060837674176,-1.8610225265211673,0,0,0,0,0,0,0.4631734552267964,2
1,0,1,2.4693191996440667,-2.2937294542073454,0,1,0,0,0,0,-0.5176508091037725,2
1,0,1,-0.755699998962125,-2.1171941540094346,0,2,0,0,0,1,0.8758954972588001,4
1,3,2,0.7772695164179664,-1.2568211434786203,0,3,1,0,0,0,-1.0385313833375547,4
1,0,0,1.5782218685277638,-1.9537609040281536,1,0,0,1,0,0,-0.3290247105138848,4
0,0,3,1.1926999175347566,1.5696160573552798,1,0,1,1,1,1,0.5192329078701535,4
0,0,0,-0.06909671369885692,0.9789176987356905,1,0,0,0,1,0,2.010216773398704,2
0,1,1,1.8092413258800635,-0.08226554080511761,1,4,0,0,0,0,3.082518519364394,2
1,2,2,0.9773439810163893,-0.5119887910925167,0,0,1,1,0,0,0.7104955577004429,4
1,0,2,2.1102282964354226,-1.2747707786635831,0,2,0,0,0,0,-0.20792974515728468,3
1,0,3,1.690685546040203,0.5611505909369577,0,3,1,0,0,0,-0.4393967090789308,4
1,0,4,-1.2877881813753145,-2.2053952412106512,0,0,1,0,0,0,-1.7252235909140328,3
1,3,1,1.5553515968939045,-1.7407866292858558,0,4,1,0,0,1,0.28496977005720603,3
0,0,4,1.0593179677034628,0.7048968923747146,0,4,0,0,0,0,1.3772738880679407,4
1,3,0,-0.3804819474209998,1.161130229363913,1,2,0,1,0,0,-0.7317128636990389,3
1,0,4,-0.5768639212731757,-1.5182251222367267,0,3,1,0,0,0,-2.017831522713594,2
1,0,1,1.14771629555068,-1.3608624698098986,0,2,0,0,0,0,-1.4314802211916309,3
1,0,2,2.25335517210099,-1.1500734337679053,0,0,1,1,0,1,-1.240249493161394,4
1,3,3,-1.0537910492882263,-1.9304924069116614,0,1,1,0,0,0,-1.5332246557809557,3
0,1,4,1.9088220444509245,0.7616383850349436,0,2,0,0,0,0,-0.44950186094251066,3
0,0,1,1.7037034351014235,-1.389189548639672,0,1,1,0,0,0,-0.2737009615758247,4
0,0,2,-0.6863840129288213,-1.3494443694165996,1,1,1,0,0,0,-0.5008676734723294,3
1,0,4,-1.0421668007543905,-1.4294463999303273,0,3,1,0,0,0,-0.012461567012821279,1
0,1,2,-0.45204359344596295,1.7242730248730567,1,4,1,0,1,0,-0.34059076232172636,4
1,3,0,1.5714698621782184,-1.9760789464896933,0,3,1,0,0,0,-0.04163646629086026,0
0,1,0,1.0474458661303174,0.5007022533055694,1,4,0,0,0,0,2.7274681740592124,3
1,0,2,-0.740255419554646,0.42735077249504644,0,4,0,0,0,0,0.3594499920416334,1
0,0,4,0.6556390600927069,-1.9924541788685737,1,4,0,0,0,1,0.2905954040456775,4
1,0,3,1.8218188447997046,-1.53133311063718,0,3,1,1,1,0,-0.6086100625062683,4
1,0,1,1.6102075382638186,-1.0335607432653962,0,3,0,0,0,0,-2.321213297488284,4
1,0,1,-1.2204061384836165,-0.9749075063790769,0,1,0,0,0,1,-0.7852402132363672,4
0,2,1,-1.2092428932843384,0.3885594857618265,1,3,0,1,0,0,-0.9305519551433477,2
1,2,1,-1.2772020966172764,0.2831081859567882,0,3,1,0,0,0,1.2679996827424085,4
1,3,2,1.1991877131428035,-0.9250434029888899,0,2,1,1,0,0,-2.7252303778808367,3
0,1,2,2.1280707778247305,-2.0568662802363322,1,4,1,0,0,0,1.3863229840014972,2
0,1,0,1.3947187369378442,-0.670405173375658,1,4,0,1,0,0,-1.4214987069198466,3
1,0,0,1.741917723489939,-1.9989094680249022,0,3,1,0,0,0,0.4674696121553219,2
0,2,0,-1.3560470207906175,1.040484121099038,1,2,1,0,0,0,2.2097774186715897,4
1,0,0,0.8381628252056679,-1.2303218428082672,0,3,1,0,1,1,0.8965838200531655,2
1,0,1,0.9067726128822894,-2.0532235497040636,0,1,1,0,0,0,1.3044504406866801,1
1,0,2,1.3090194334994227,-0.9436037143930736,1,4,0,0,0,0,0.10280446641903285,3
1,0,1,2.3535671761978088,-1.6875192906028262,0,3,1,0,0,0,-1.5591910695848288,4
0,0,4,0.8610101402985518,-0.010318246197864589,1,4,1,0,0,0,-0.21130278316365814,3
1,2,2,-0.7805366099839385,-1.8469847980604936,0,3,1,0,0,1,-0.04308924468702796,1
1,2,2,1.561393859844521,-1.1091095804124256,1,3,0,0,1,0,-2.2863736652361535,4
0,1,0,0.46719686303759045,0.408571320257506,1,2,0,0,0,0,-1.076800998567441,4
1,3,2,-1.6441085590707765,-2.404441781990302,0,3,0,0,0,0,-2.3965639422733513,4
1,0,2,2.205514912424214,-0.6098882444013018,1,0,0,0,0,0,0.42818935188953255,4
1,3,4,-1.2403829177125825,1.1967577408542893,1,0,0,0,0,0,-1.2520600620769884,4
1,0,1,1.4967642353990525,-1.261021243337559,0,1,0,0,1,0,-0.4366502281738198,4
0,0,0,-0.9380401008253547,-0.38798052448623865,1,0,0,0,0,0,2.1796413196023434,4
0,0,2,-1.0342908796889383,1.447375030920189,1,1,0,0,1,0,-0.07027665003114802,4
1,0,3,0.5004180291714295,-1.6797868085839724,0,0,1,0,0,0,-1.1609337946411034,4
0,1,3,1.9979923547523948,-0.9836067137188641,0,0,0,0,1,0,-0.05150465669193238,3
1,0,1,-1.097829088116097,-1.7348757542034081,0,3,0,0,0,0,0.5079870104590902,2
0,2,2,1.2820558183222068,-0.5876047262643155,1,4,0,1,0,1,2.163160226000293,3
1,2,1,2.063787302481085,-1.885706003079477,0,0,0,0,0,0,-1.6542949099167656,4
0,0,2,-0.08631461271930482,-0.5728399502898149,1,4,1,0,0,0,0.10110350552361769,1
1,0,3,1.718186723713908,-0.9217749506591035,0,0,1,1,0,0,-2.668321368727175,4
1,3,2,1.6176218340169508,-1.0001316338598913,1,3,1,0,0,0,1.2463322749332304,4
1,0,2,-0.5536419028742244,-1.0746455353297861,0,3,0,1,0,0,-2.011935718331935,4
1,0,1,-0.6622449450507747,-1.555019593751039,0,3,1,0,0,0,-0.8877046021126738,4
0,0,2,-0.5497363139892179,-1.5312385139879037,1,0,0,0,1,1,1.0781909484275,3
1,0,3,0.5909296301460384,-1.7806870126099577,0,2,1,0,0,0,-1.6467331801408525,4
1,2,2,1.343684795966865,-0.6565103065699857,0,3,1,0,0,0,-0.9093215187406183,3
1,3,4,2.2946120389399374,-1.5053367603269192,0,0,0,0,0,0,-0.2611876280763127,4
1,0,2,-1.236414005890136,-1.6666982228539182,0,3,0,0,0,0,0.734598394115231,3
1,0,4,1.018816249738928,-1.7903855513391487,1,4,0,1,0,0,-0.2743813635237473,2
0,1,0,1.746821729402686,1.2052405483449986,0,4,0,0,1,0,0.6323808223740083,3
1,1,0,2.321601759081781,-1.8069777690978466,1,2,1,0,0,0,-0.8894120519120399,4
1,3,2,0.5826282113383574,-0.7093704998935579,0,3,1,0,0,0,-1.5627405900685971,1
1,0,2,1.930496937326239,-1.7349566792201612,0,3,0,0,0,1,0.9312926027021906,4
1,0,3,1.9900916226595329,-2.0636122642054,0,0,1,1,0,0,-1.2380762778207126,2
1,3,2,-1.515095412458647,2.04028262875936,1,0,1,0,0,0,-1.7624064684461345,4
1,0,3,-1.806847150883715,-1.6171540563793667,0,3,0,0,0,0,-1.4111024793714815,2
1,1,4,-0.13059432195758447,0.05719869516047349,1,2,1,0,0,0,-0.4636335837799316,4
1,2,3,0.7856236573264572,-1.8075636468855163,0,0,0,0,0,0,-0.5022191013244077,1
1,1,2,-1.9813142478792347,-1.36130581392365,1,2,1,0,0,0,0.18590405300003043,4
0,3,4,0.6436666473098782,-1.926623956345463,0,3,1,0,0,0,0.4497429838985274,3
1,0,4,2.0267123289203988,-1.7598761640611174,0,0,1,0,0,0,1.0799643650225106,4
1,0,4,2.0793121520448055,-0.8089220491503593,0,4,1,0,0,0,2.334579878262791,1
1,3,1,0.7597597089388944,1.2989371459777594,0,0,1,0,0,0,0.5449883229212874,3
1,1,4,0.20891516049867634,-0.7493883349697901,1,3,1,1,0,0,0.5476318099817498,4
1,0,2,-0.4878881942230455,0.710481298065651,1,4,1,1,0,0,-0.249666037647149,2
0,3,2,-0.6843855565974416,0.7436755590097636,1,1,1,1,0,0,2.258306539247721,2
1,2,1,-1.3367733012388752,-2.067770650049197,0,3,0,0,0,0,-1.079306401480006,4
0,1,0,2.2828519478984157,-0.5913749206028351,1,4,0,0,0,0,0.029082716284323462,2
0,2,4,-1.1398770477908733,-2.08643650231354,0,2,0,1,0,0,-1.9203945044055528,2
0,0,2,1.4074904100909627,-0.46981926858205103,1,4,0,1,0,0,-0.12906583361827595,4
0,1,2,1.49403406628569,0.14533486682516095,1,2,0,0,1,0,0.4578663005302731,2
1,3,3,1.9740776623662473,-2.061370185520259,0,1,0,0,0,1,-1.199195639925201,4
1,0,2,1.4417992038649736,-1.0773544346693746,1,0,1,0,0,0,0.19977398427569004,3
0,1,1,1.738066492982466,1.3693579592027614,1,4,0,0,0,0,0.3239892927569685,4
1,3,4,-0.5165439415080386,-1.294843153245669,0,0,0,1,0,0,-1.7482524996941624,4
1,0,1,1.6221479617500032,-2.3827954447872717,0,0,0,0,1,0,-1.8867034928345263,4
0,3,2,1.7921462173311193,-0.7999763443972109,1,4,1,0,1,0,1.0894291533852098,3
1,1,4,-0.40909190365525316,0.26752121393335127,1,1,1,1,0,0,-0.38185749816774084,4
1,0,3,-0.8514923795481801,-1.7991320818187824,0,3,1,0,0,0,-0.21554224125701157,1
