Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
1,1,46.93867492675781,0,0,50.30075454711914,1.0029471594756723,1
3,0,10.659253120422363,1,0,3.7560300827026367,1.9858890139885832,0
2,1,31.736705780029297,0,0,28.714588165283203,1.993869506699091,1
1,1,51.178226470947266,0,0,14.425910949707031,1.9757086466375842,1
3,0,40.0742073059082,0,0,5.067114353179932,1.9783931273088413,0
3,0,58.41987991333008,0,0,13.098382949829102,1.9638778593379729,1
3,0,27.2171688079834,1,0,4.179733753204346,1.0013481350787594,0
3,0,19.24622917175293,0,0,49.854164123535156,1.9758433764470675,1
3,0,6.013391494750977,1,1,7.19482421875,1.0012197528654576,0
2,1,26.692113876342773,0,2,263.4446105957031,1.000575491244963,1
1,1,41.731563568115234,0,0,1.3669673204421997,2.879656854073673,1
1,1,40.66079330444336,0,0,9.092680931091309,2.898689309472982,0
3,0,24.827138900756836,0,0,1.5896598100662231,1.9869573097768634,0
1,1,37.681007385253906,0,0,103.54492950439453,2.909555411374883,1
3,0,29.758262634277344,0,0,7.255715370178223,1.001352685710476,0
2,0,42.3520622253418,0,0,15.444159507751465,1.0033594491712103,1
1,0,35.09952926635742,0,0,1.9499834775924683,2.9333954620377245,0
3,0,7.235384464263916,1,2,8.502808570861816,1.000995423780106,0
3,0,45.70421600341797,0,0,5.772905349731445,2.019710668742102,0
1,1,41.27574157714844,0,0,47.40285110473633,2.002083730952399,1
1,1,45.40900421142578,4,1,11.622901916503906,1.9576337427894073,1
3,0,43.468109130859375,0,0,15.858991622924805,1.0053924533576275,0
3,1,27.837255477905273,1,2,28.903308868408203,1.9651988858388034,1
3,0,20.932546615600586,2,2,20.644399642944336,1.003218674444078,1
3,1,14.921645164489746,0,1,38.40978240966797,1.0108822032148816,1
3,0,32.95553207397461,1,0,18.077396392822266,1.0062963341450233,0
3,0,12.472208976745605,2,0,41.126007080078125,1.0004804321359178,0
3,0,49.054744720458984,0,0,15.367632865905762,2.8825384284881754,0
2,1,54.75922775268555,0,0,19.01139259338379,1.0038887440904227,1
2,1,16.9345703125,1,0,15.852884292602539,1.0008128297997185,1
2,1,21.050458908081055,0,2,0.8229470252990723,1.976260610693506,1
3,0,35.486385345458984,0,0,36.17026138305664,1.0005064178667793,0
3,0,51.92662048339844,0,3,1.7182824611663818,1.9990368822763342,0
1,1,23.401931762695312,1,0,55.433204650878906,1.9693717157709845,1
2,0,40.62788772583008,0,0,9.915535926818848,2.8901731420656813,0
3,1,25.28090476989746,1,1,12.725141525268555,1.006699084806709,1
2,0,19.753746032714844,0,0,3.118565797805786,1.9790608952931457,0
2,0,16.653478622436523,0,0,4.293210029602051,1.945995127875615,0
3,1,13.503190040588379,0,0,2.610243558883667,1.0003830829095905,1
2,0,5.825057029724121,0,0,2.018280029296875,1.9737363092450246,0
3,0,49.984352111816406,0,0,30.24757194519043,1.9902623476254593,1
3,1,14.275531768798828,8,0,8.848459243774414,2.8675694062260404,1
3,0,31.02332305908203,0,0,14.808572769165039,1.9473482486272804,0
3,0,33.39033508300781,0,0,9.240434646606445,1.9664629684630732,0
3,0,17.0214786529541,0,0,1.3013886213302612,2.903528690330771,0
3,1,48.24016571044922,1,0,16.652042388916016,1.9897072818591128,1
3,0,56.52653121948242,0,0,10.557565689086914,1.0067519900770532,0
2,1,33.57099914550781,3,1,65.7665023803711,1.0143770592979193,1
3,1,33.107269287109375,0,0,5.930629730224609,2.889530066402966,0
3,1,26.193029403686523,0,0,45.30882263183594,1.976890823439799,0
1,1,59.803932189941406,0,0,298.546875,2.8623235145079087,1
1,1,28.131973266601562,2,1,8.224889755249023,1.96374442345223,1
3,0,23.535459518432617,0,0,18.332122802734375,1.0008533963103128,1
3,1,5.800915718078613,1,1,3.5473387241363525,1.0008404156377377,0
3,0,42.19478225708008,1,0,75.32083129882812,1.9954668778803368,1
1,1,43.19027328491211,0,0,29.145315170288086,2.9447219913727856,1
2,0,14.469278335571289,0,1,4.4126715660095215,2.832292319576175,0
2,0,11.239354133605957,1,1,1.05205237865448,1.0025981761426845,0
2,0,13.899787902832031,0,2,6.182409286499023,1.0003459043129477,0
3,1,29.960966110229492,1,1,157.49609375,1.9766199339901713,1
3,0,49.85005569458008,0,0,63.73321533203125,1.9831445736549642,1
3,0,22.955312728881836,0,0,0.7697054147720337,1.0029779447952631,1
3,0,31.520761489868164,3,0,7.766297340393066,1.0047620512918582,0
1,1,26.61184310913086,1,2,244.7390899658203,1.9610069256035418,1
3,0,42.58769226074219,2,0,34.23817443847656,2.0024029909106087,1
2,0,40.01415252685547,0,0,21.117406845092773,1.9940415046291753,0
1,1,46.90536880493164,0,0,20.971132278442383,1.9748928636615024,1
3,0,49.31519317626953,1,0,33.651309967041016,1.9851483414885234,1
3,0,34.35765075683594,0,0,8.230432510375977,1.9890892664781497,0
2,1,29.90365219116211,0,0,27.474380493164062,1.9815098728580436,1
2,1,25.10576629638672,1,1,109.39793395996094,1.0000962018360224,1
1,0,15.45485782623291,1,0,4.9265055656433105,1.9460958742157461,1
3,0,51.551177978515625,1,0,35.07347106933594,1.0012697181920625,1
1,1,49.73478698730469,1,0,7.980240821838379,2.913217008409395,1
1,1,37.482784271240234,0,1,79.09223937988281,2.8750952972364856,1
3,0,31.183263778686523,0,0,11.120579719543457,1.0014178123257134,0
3,1,40.006126403808594,1,0,139.31907653808594,1.9953192268046114,1
1,0,30.00551414489746,0,1,7.038992881774902,1.9583391042004439,1
3,0,22.05113410949707,0,1,2.445984125137329,1.0081871487640772,0
3,0,31.947214126586914,0,0,2.2532637119293213,1.0044658235150141,0
2,0,22.828744888305664,0,1,56.9609489440918,1.9535099808715746,0
1,1,34.49434280395508,0,1,67.95475769042969,1.9819950650576046,1
2,0,12.544967651367188,2,0,1.8356369733810425,1.9452270403663023,0
2,0,40.71210861206055,0,0,51.08342361450195,1.9781371775117074,0
1,1,43.83583450317383,0,2,142.704833984375,2.8570911919979114,1
1,1,26.420520782470703,1,0,13.401540756225586,1.941525025703232,1
3,0,42.150779724121094,0,0,8.669557571411133,2.9354842134079795,0
3,0,50.64854049682617,0,0,85.70511627197266,1.9943283016469076,0
3,0,9.698073387145996,4,1,5.210394859313965,1.002429019964381,0
1,0,52.57399368286133,0,4,25.14805793762207,2.8812497949905245,0
3,0,27.182329177856445,0,0,7.968621730804443,1.0054859777202567,0
3,0,24.8762264251709,0,0,10.759843826293945,1.0021015586632558,0
3,0,36.8469123840332,0,0,1.9571597576141357,1.94663198096666,0
1,1,12.903719902038574,1,1,9.669146537780762,1.006022650489628,0
2,1,36.566749572753906,1,0,21.79033851623535,2.012235512922151,1
3,0,41.464866638183594,0,0,11.359807968139648,1.9455317054937094,1
2,1,30.92092514038086,3,0,7.068079471588135,2.009829331435692,1
3,0,21.458324432373047,8,0,30.63656997680664,1.0012820158009241,0
3,1,23.263179779052734,0,0,2.8000171184539795,2.0052175255193596,1
3,0,26.854917526245117,0,1,24.278160095214844,1.006066652630446,1
3,0,13.538599014282227,0,0,9.022429466247559,2.0122272046288274,0
2,0,35.43993377685547,2,2,7.878811836242676,1.9695757289068663,0
3,0,35.44583511352539,0,0,6.0242414474487305,1.9994150969157716,0
1,0,34.46821212768555,1,1,134.95391845703125,2.961719137948712,1
3,0,25.057031631469727,2,2,0.8436512351036072,1.9657918578424394,0
3,0,27.274892807006836,0,0,1.8291172981262207,1.9842534146335096,0
2,0,13.617104530334473,1,2,4.159625053405762,1.9703110886818458,0
3,1,31.581361770629883,0,2,27.182369232177734,1.982449151420299,1
3,1,27.87717628479004,1,1,65.2984619140625,1.9854594313067253,1
2,0,25.19559097290039,0,0,2.237598180770874,1.95205242969135,0
3,0,23.371807098388672,1,0,5.778936386108398,1.9578633760646311,0
1,0,52.906822204589844,1,0,18.354141235351562,1.0064076858697242,1
2,0,20.60584831237793,0,0,1.3485075235366821,2.8973615679730265,0
1,1,41.77455520629883,1,0,91.10873413085938,1.9719838557717269,1
1,0,41.2181282043457,1,0,31.108232498168945,1.9569130317587196,1
1,1,15.612273216247559,1,0,11.555612564086914,1.9808422093311246,1
2,1,38.78230285644531,0,0,8.705728530883789,1.9858445443455839,1
1,0,28.4576416015625,0,0,16.799598693847656,1.977164857842963,0
2,0,51.31967544555664,0,0,32.32376480102539,1.9626119503942567,1
3,0,41.41679382324219,0,0,2.1045780181884766,2.886926646965361,0
3,1,20.561279296875,0,0,4.495870113372803,1.9560417897734252,1
2,1,44.71670150756836,4,2,85.9459457397461,1.9712925365782286,1
3,0,16.64987564086914,1,0,9.402373313903809,1.965448848992242,0
2,0,30.858928680419922,0,0,2.5311827659606934,1.008539165890622,0
1,0,50.389747619628906,0,0,37.334781646728516,2.9026330743294793,1
3,0,13.357233047485352,4,0,8.67199993133545,2.8772936537475426,0
3,0,29.987207412719727,0,0,9.436911582946777,1.0015696952134507,0
3,0,20.757976531982422,0,1,13.220928192138672,1.9895651821879772,0
1,1,21.737646102905273,1,1,18.592361450195312,1.0009697832887845,1
3,0,27.341930389404297,0,0,3.277496814727783,2.944040540293316,1
3,0,19.91089630126953,1,1,7.567439079284668,1.9605576442805714,0
3,0,35.90153884887695,1,0,4.662633895874023,2.93862327526819,0
3,0,22.659141540527344,0,0,23.126785278320312,2.000290906384478,0
2,0,21.793537139892578,0,0,7.378184795379639,2.853429243322335,1
1,0,21.03593635559082,0,0,2.6475448608398438,1.001734311487406,0
3,1,19.809263229370117,1,2,20.415019989013672,2.9120721754223324,0
3,1,26.1117000579834,8,0,1.1851640939712524,1.0009039440216414,0
3,0,15.360954284667969,0,0,22.37787437438965,1.000092536534601,0
3,0,25.846529006958008,8,4,20.607633590698242,1.0067950369545136,1
1,0,63.23377990722656,1,0,8.381056785583496,1.978137714400204,1
3,0,35.48681640625,0,0,5.714991569519043,1.9927684232258012,0
2,0,22.847103118896484,0,0,27.42802619934082,1.0007192881296822,0
1,1,37.89353942871094,0,1,31.25765037536621,2.9245931484379644,1
3,0,31.308095932006836,1,0,4.088778495788574,1.978558450777044,0
2,0,41.6078987121582,0,3,127.44925689697266,2.8510901407515035,1
3,0,23.247175216674805,0,0,5.158236980438232,1.9819152349048834,0
1,1,22.296092987060547,1,1,91.15260314941406,1.0050698336754125,1
3,1,17.925704956054688,0,0,9.417917251586914,1.962223238629995,1
1,1,51.721614837646484,0,1,80.6376953125,1.9864191835165002,0
3,0,24.54327964782715,0,0,8.869927406311035,2.0060424962525576,0
1,1,31.48251724243164,0,0,2.0895538330078125,1.9532268002696092,1
2,1,21.178714752197266,1,0,25.327035903930664,1.959388074249245,1
3,0,29.227907180786133,0,1,7.426250457763672,1.9734173592893778,0
1,0,29.82597541809082,0,0,12.677183151245117,2.9379559122397976,0
3,0,30.596092224121094,0,0,24.967613220214844,1.9895815477399403,1
1,1,37.18562698364258,0,0,138.84384155273438,1.0061948684816096,1
1,1,26.42603874206543,0,0,214.3555450439453,1.0001874964887636,0
2,1,18.571577072143555,1,1,27.30572509765625,1.0013309117320066,1
3,1,20.804948806762695,4,0,3.2960634231567383,1.9851928223634996,1
3,0,42.07867431640625,0,0,1.4373555183410645,1.0022046417558892,0
1,0,44.00794219970703,1,1,80.93566131591797,1.0022027080158524,0
3,0,38.758460998535156,0,0,9.988795280456543,1.0002246035109978,0
3,0,42.69102096557617,1,0,31.97617530822754,1.0062906710324524,1
3,1,39.066986083984375,0,0,8.56600570678711,2.8987479714764386,1
1,0,13.381924629211426,1,2,4.7381367683410645,1.965012026178065,1
3,0,48.41598892211914,0,0,28.248239517211914,1.0082847028655537,1
3,1,47.15278625488281,1,0,14.757331848144531,1.000671435860162,1
3,1,21.07569122314453,1,1,42.68795394897461,1.9787449521377187,1
3,0,18.23676872253418,1,0,2.2896182537078857,2.8795977301103868,0
1,1,18.63047981262207,1,1,3.7988126277923584,1.9674568950858078,1
1,1,38.45912551879883,3,0,2.4486865997314453,1.005644323525011,0
3,0,10.097267150878906,1,2,1.7766391038894653,1.0007866489465267,0
3,0,44.827571868896484,0,0,9.051928520202637,1.9799335154420072,1
3,0,29.270967483520508,0,3,19.832706451416016,1.0084695235808896,0
2,0,41.355674743652344,1,0,28.873046875,1.9841737417284653,1
3,0,12.411025047302246,1,2,5.171704292297363,1.9801438948624042,0
3,0,37.10197067260742,0,0,7.801629066467285,1.9853359267349702,0
1,1,20.492460250854492,0,0,145.55291748046875,1.9667209018273304,0
2,1,30.0068416595459,0,2,103.07638549804688,1.0042926877761544,1
1,0,18.178287506103516,0,2,12.678465843200684,2.850309387269674,0
3,0,48.763816833496094,0,0,58.33408737182617,1.9737455621476065,0
3,1,17.365018844604492,0,2,60.683753967285156,1.9646182420530285,0
3,1,7.429163932800293,1,0,1.735184907913208,1.979796688622434,1
2,0,30.751853942871094,0,2,181.39370727539062,2.007780922109887,1
3,0,24.16013526916504,0,0,7.123978137969971,1.000888050209093,0
3,1,29.854520797729492,1,0,7.509632110595703,1.0009028110239626,0
3,1,29.25379753112793,1,6,37.80617141723633,1.9807100022236563,1
2,1,10.047012329101562,1,2,3.3245394229888916,2.9278570463235134,1
3,1,20.42243766784668,1,0,5.764278411865234,1.9932676034486119,1
3,1,31.294191360473633,0,0,2.249950408935547,2.906070944907931,0
1,1,27.280345916748047,0,0,173.22657775878906,1.0112943461271942,1
3,0,30.9000186920166,0,2,16.456344604492188,1.000385791570096,0
1,1,51.798240661621094,0,0,24.175065994262695,1.960830260085051,1
1,0,24.722917556762695,0,0,19.08208656311035,1.0007980614522436,0
1,1,39.938873291015625,0,2,51.30146026611328,1.9535491939493779,1
1,0,38.20050048828125,1,0,2.009225606918335,1.0038220932509692,0
3,1,14.318121910095215,1,1,10.210113525390625,2.0040015073323008,1
3,1,31.188446044921875,0,0,11.932793617248535,1.9854646822559328,1
1,1,16.14591407775879,0,2,5.245038986206055,1.0051562505410125,0
3,0,37.162811279296875,0,0,31.634220123291016,1.0005517996028543,0
1,1,41.21088790893555,5,1,75.69220733642578,1.973365548426267,1
3,0,30.586360931396484,0,0,17.247426986694336,1.9502116614299698,0
2,1,16.599939346313477,2,2,41.21676254272461,1.9805956393579118,1
3,1,22.724637985229492,0,2,39.321563720703125,1.0001606576683313,0
3,0,31.28010368347168,0,0,3.9262747764587402,1.0057113795424422,0
3,0,8.29244613647461,0,0,8.951186180114746,2.9019916258685523,0
1,1,21.142704010009766,1,3,9.049562454223633,1.0030416822456103,1
1,1,36.828163146972656,0,2,126.90100860595703,1.9484545354542757,1
2,0,46.95161056518555,0,0,3.7187745571136475,1.9785754874396277,0
1,1,21.25812530517578,0,0,19.394420623779297,2.9054214155974445,1
3,1,31.50651741027832,0,1,26.916526794433594,2.002553322497625,1
2,0,50.58085632324219,0,0,28.52389907836914,2.9271552672878043,0
2,0,32.664878845214844,0,0,63.623985290527344,1.9803128608607203,1
1,1,33.82785415649414,0,0,64.26077270507812,1.9815222190470678,1
3,0,18.333911895751953,0,1,18.811176300048828,2.9429545623675497,0
3,0,15.823033332824707,0,0,0.7007676959037781,1.9915405721510628,0
2,1,55.51612854003906,0,0,10.674492835998535,2.887856799635119,1
2,0,33.29771041870117,0,0,4.398624420166016,2.9789619618294,0
2,1,42.167144775390625,2,0,16.735088348388672,1.008138506303709,1
3,0,35.786495208740234,0,0,6.11785364151001,1.9813086441292387,1
3,0,26.066301345825195,1,0,5.142922878265381,2.9215964770766236,0
1,0,17.900434494018555,0,0,35.97749710083008,1.0005282918061496,0
1,1,18.461299896240234,2,1,6.083102226257324,1.9530230522083825,1
2,0,41.55519485473633,1,0,26.099702835083008,1.0002808888109709,0
1,1,19.535322189331055,1,0,9.04023265838623,1.0024313475102131,1
3,0,12.938673973083496,0,0,1.917965292930603,2.9266047973336478,0
3,1,16.824487686157227,1,0,61.447566986083984,1.9571575563889363,1
3,0,39.41935348510742,1,0,39.811805725097656,1.000394315284914,0
3,1,25.754728317260742,1,0,64.851806640625,1.9665988124846665,0
1,1,12.986310958862305,1,2,4.545538902282715,1.9380652353615062,0
1,0,30.14415740966797,1,0,9.084649085998535,1.9987967749018387,0
3,1,25.96470069885254,0,0,7.151522636413574,1.9970624133353558,1
3,1,51.647674560546875,1,0,40.402366638183594,1.975807712673969,1
3,1,12.738822937011719,1,2,77.20133972167969,1.9703060455242114,1
1,1,50.242889404296875,0,0,76.80762481689453,1.985874822385752,1
1,1,18.500560760498047,0,3,7.0762939453125,1.990099424992322,1
2,1,48.110809326171875,2,0,4.126278400421143,1.981637817430273,0
3,0,25.517070770263672,4,0,23.386640548706055,2.9661599125442533,0
2,1,33.35079574584961,4,2,34.912845611572266,1.0055642638268512,0
2,0,38.50878143310547,0,0,201.5557861328125,1.9744907993230847,1
3,0,32.226531982421875,1,0,4.924826145172119,2.9486980658376747,0
2,1,25.1818904876709,0,0,31.006603240966797,2.0030127597741214,1
1,0,23.3271484375,1,1,24.620100021362305,1.9676964147471114,1
1,0,53.45533752441406,0,1,159.87716674804688,1.9768011742928593,0
1,1,46.90476608276367,1,0,114.08895111083984,1.0037882855100038,1
2,0,13.866698265075684,0,0,1.4767026901245117,2.926750107832337,0
3,0,49.339874267578125,0,0,2.796184539794922,1.0029755331890693,1
2,0,20.541765213012695,0,0,1.651115894317627,2.917537260184762,1
3,0,42.697776794433594,0,0,10.728711128234863,1.0005404096143524,0
3,1,41.14206314086914,1,0,22.280094146728516,1.9718671083572834,1
3,0,26.176158905029297,0,0,12.362558364868164,1.9687679655623014,0
3,1,41.25527572631836,0,0,231.749755859375,2.001940380600634,1
1,0,58.77814483642578,0,0,8.718554496765137,2.0149559280571503,1
1,0,45.25090408325195,0,0,1.2212437391281128,1.9729412762230942,1
1,0,12.53178596496582,1,1,3.7007269859313965,1.9738959066513964,0
3,0,34.1376838684082,0,0,3.328127384185791,1.9837987284832481,0
3,0,37.30701446533203,0,3,2.806399345397949,1.951577640548807,0
1,1,34.80251693725586,4,6,40.60430908203125,1.9800953536277734,1
1,1,18.76422119140625,0,0,3.4361374378204346,2.9678123999538806,0
1,0,20.981433868408203,0,0,4.114552021026611,2.8016410918138313,0
2,1,27.09905433654785,1,0,113.68830871582031,1.9753442925384588,1
2,1,22.741043090820312,1,0,8.523756980895996,1.9757243758980552,1
3,0,23.340879440307617,0,0,12.928627014160156,1.9687985457426485,1
1,1,44.44313049316406,0,0,11.063231468200684,1.9902746090130579,1
3,1,33.113067626953125,0,6,8.628011703491211,1.0009666900843648,0
3,1,36.42101287841797,1,6,6.432279586791992,1.9630015989053933,1
2,0,45.999427795410156,0,0,10.313359260559082,1.961813839810652,1
1,1,59.204044342041016,0,0,27.281431198120117,1.9904466705442116,1
2,0,25.784072875976562,0,0,7.837525367736816,1.0024106291516837,1
2,0,32.980281829833984,0,0,4.735250949859619,2.8575736090637136,0
3,1,30.356380462646484,0,0,4.3654913902282715,1.9509933576025118,1
2,0,16.746278762817383,1,0,6.216198444366455,1.9956233347908634,0
3,1,26.911436080932617,0,0,6.401589870452881,1.9827580386478283,1
3,1,19.356319427490234,1,1,14.677766799926758,1.0061684958034343,1
3,0,6.926197052001953,1,1,3.4054629802703857,1.0040947754508416,1
3,0,37.371795654296875,0,0,4.943392753601074,2.8977657483494514,0
3,1,49.21674728393555,1,0,5.694745063781738,1.9594121848108896,1
3,1,38.80636215209961,0,0,11.457496643066406,2.8797276166667003,0
3,1,13.494322776794434,1,0,9.947325706481934,2.934710971944576,1
3,1,22.805845260620117,0,0,4.345306396484375,2.9325817542722183,0
3,0,38.05915069580078,0,0,4.02124547958374,1.001773402721066,0
2,1,42.536865234375,1,0,15.956954956054688,2.9261607815405597,1
3,0,35.92741394042969,0,0,2.4899117946624756,1.9801325213625807,0
3,0,26.824323654174805,0,0,6.504622459411621,1.9648664799748132,0
1,1,31.33493423461914,1,1,35.238800048828125,1.9922819528272673,1
3,0,27.053720474243164,1,0,2.792917251586914,1.9989746838001738,0
3,0,46.70445251464844,0,0,67.7393569946289,2.8928023829892933,1
3,1,44.56684494018555,0,0,9.334566116333008,1.0062538856554097,1
3,0,57.25994110107422,0,0,15.872275352478027,2.8744467194253494,1
3,0,30.181909561157227,3,0,10.552695274353027,1.004876666012358,0
1,0,13.409042358398438,0,0,1.8519285917282104,2.8913801672566906,0
1,0,64.28067779541016,0,0,12.705506324768066,2.961442377469957,0
1,0,22.409099578857422,2,1,22.89737319946289,1.0047157461081588,0
3,0,19.32080078125,1,0,4.724669933319092,1.0035714374451297,0
3,1,16.694658279418945,0,0,9.232525825500488,1.9739620180675144,0
3,0,35.82541275024414,4,0,14.470281600952148,1.0014262119723616,0
3,0,36.25632095336914,8,0,9.249351501464844,1.0009150657380055,0
3,1,11.14829158782959,8,1,89.50164794921875,1.9596287665289387,1
3,0,30.739765167236328,0,0,7.193327903747559,2.9401023982463883,0
3,0,43.85544967651367,0,0,5.095407009124756,2.9742666557708484,0
3,0,40.16936492919922,0,0,13.328755378723145,1.0035090383951863,0
3,0,53.718055725097656,0,0,91.19831085205078,1.9854379254405274,0
1,1,29.66632080078125,0,1,44.36951446533203,1.982135324369323,1
1,0,38.346561431884766,0,0,6.406979560852051,1.98193963637473,0
3,1,36.368675231933594,0,0,59.69517517089844,1.9704868848453234,1
2,0,11.207637786865234,0,0,3.6215288639068604,1.9907254395064442,0
2,1,24.23731803894043,1,2,12.274076461791992,1.000986025960627,0
3,1,53.92176818847656,1,2,107.25471496582031,1.9779639725653038,1
3,1,30.98114013671875,1,0,31.582290649414062,1.9837652088945426,1
3,1,15.563366889953613,1,2,75.23074340820312,1.93938766136666,1
1,1,28.63562774658203,0,2,350.3803405761719,1.997188018707993,1
3,0,14.618306159973145,0,0,3.0384361743927,1.0008793351455751,1
3,1,27.515180587768555,0,5,23.022254943847656,2.900447135574443,1
3,1,38.82549285888672,0,2,88.86164093017578,1.9748244519365123,1
