Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
3,0,44,0,0,9,1,0.008139300512331792
2,0,32,4,5,38,1,0.023330978219581508
3,1,26,1,0,125,1,1.016771398610079
2,1,43,0,0,6,2,0.010595519788512196
3,0,26,0,1,33,1,0.029674306092889704
2,0,30,0,0,13,1,1.0093107143256075
2,0,22,0,0,10,1,0.016999018068122214
1,0,49,5,1,30,1,0.008828131288464483
3,0,12,0,0,19,1,0.014643797576344583
3,1,26,3,0,145,1,1.0120457006042698
3,0,21,0,0,13,1,0.008319538849576017
3,0,-5,0,0,6,1,0.016364730174225982
2,0,17,0,0,9,1,0.013291408386963046
3,0,46,5,1,32,1,0.016715478177359775
2,1,25,1,0,18,1,-0.005664299045432548
3,0,27,0,0,11,1,0.019433150654747808
3,0,31,0,0,24,1,0.011744133276973049
3,0,29,0,0,12,1,0.015770473139769172
2,1,25,0,0,8,1,0.9896795732299212
1,1,9,1,1,50,1,1.0160969407258393
3,0,24,0,0,12,1,0.013131223330765733
2,0,28,5,5,66,1,1.0064999287287546
1,1,30,1,5,60,1,1.0484157408882127
2,0,26,0,0,11,1,0.00930367951870451
3,0,72,4,0,10,1,0.0203020604404451
3,0,25,0,0,27,1,0.0077145866145257305
2,0,30,0,0,12,1,0.009307115186845773
3,0,71,0,0,31,1,-0.002326048116769104
2,0,-5,4,1,25,2,0.002637893988293259
2,1,19,1,0,120,1,1.015671003389746
2,0,30,0,1,17,2,0.0050853220736648535
3,0,47,0,0,12,3,0.009214003562716044
1,1,25,1,0,15,2,1.0434828463528172
3,0,17,3,1,17,1,1.0178738805880931
3,0,43,0,0,8,1,0.01226727558998576
3,1,33,8,1,144,1,-0.0033531467412854505
3,0,29,0,0,24,1,0.020244744728425145
1,1,18,1,0,65,1,1.034678879274053
3,0,7,0,2,23,1,0.006053183151042255
1,0,16,0,5,52,2,1.0324179246566165
3,0,59,0,0,10,1,0.015826436767170892
3,0,17,4,0,17,1,0.0071800466507077245
2,0,26,0,0,11,2,0.017051092691719654
1,1,56,1,1,95,2,1.060616856224599
2,0,27,4,2,32,1,0.03682106271636041
3,0,30,0,0,9,1,0.00973637828602361
2,1,26,0,1,383,2,1.024132290101534
3,0,19,0,2,13,1,0.004175897503711163
2,0,35,0,0,18,1,0.00020982586648977725
1,1,28,1,1,26,1,0.9977754979174472
3,1,32,0,0,9,3,1.0384848483685774
1,1,26,1,0,32,1,1.0044039607746353
2,1,53,1,5,21,2,1.035442245468456
3,0,59,0,0,7,1,0.02059955426699419
2,1,28,0,2,100,1,1.0098249369115135
2,0,18,5,0,11,1,0.0052985900952110315
3,0,-5,2,1,28,1,-0.001550039572243362
3,0,31,0,0,8,1,0.015353203629734224
3,0,29,5,1,55,1,0.027865836579138537
2,0,68,0,0,30,1,0.01964038755144903
3,0,19,0,0,16,1,0.9922514688701869
2,1,26,0,0,28,1,0.007282985095563813
3,0,30,0,0,35,2,1.0249301916410658
2,0,6,5,1,23,1,0.0184704241539187
1,1,32,1,0,106,2,1.0587081949052568
3,0,28,0,0,19,1,0.0213297891135067
3,0,35,0,0,8,1,0.021864814982734383
2,0,19,0,0,8,1,-0.001537367300001083
3,0,17,2,0,20,3,-0.0005882803708835651
1,1,17,0,0,7,3,1.0247627084978415
3,0,41,0,0,10,1,0.018751590854491833
3,0,61,0,0,22,1,0.013016158817121544
3,0,32,0,0,6,3,0.006865752996724357
3,1,33,0,0,7,1,0.01687736566301781
2,1,26,0,0,32,2,1.0247650622813869
1,1,29,1,0,12,2,0.004188424312422737
3,0,23,0,0,13,1,0.00635205282932201
3,1,19,0,0,8,1,0.013939295470486323
1,1,-8,0,0,10,1,1.0093394174867776
3,0,12,0,5,24,1,0.011684736622220337
1,0,29,0,0,72,1,0.016945469883554116
2,0,28,0,0,8,1,0.013675372250112826
1,1,28,1,5,59,1,1.0150558704581314
2,0,30,1,0,26,1,-0.00024877531225841814
3,0,26,0,0,9,1,0.008361948180785278
3,1,27,1,5,84,1,0.015800895043679507
3,0,57,0,0,31,1,0.014118070809920972
1,1,28,1,0,-27,1,1.0254353960994986
2,0,0,4,2,37,2,0.01459603448299462
3,0,46,4,0,26,1,0.007742095286636549
3,0,40,0,0,26,1,0.020528186029684172
3,0,60,0,0,11,1,0.0026777290991539158
2,1,-1,4,5,29,1,0.024633021622729026
3,0,7,4,0,112,1,0.019323284976881815
3,0,40,0,0,13,1,1.028416738462687
3,0,27,0,0,36,1,0.02003371213584252
3,0,53,0,0,6,1,0.008837041314835443
3,0,38,0,0,8,1,0.01929876611948834
2,0,21,0,0,41,1,0.0038482190042443292
3,1,35,0,0,3,1,1.0264906823156066
1,0,28,0,0,34,1,0.02036981607666577
2,1,27,0,0,7,3,1.0072638974973962
3,0,10,0,0,16,1,0.02368548142647923
1,1,31,1,0,-2,2,1.052644040350408
3,0,66,0,0,18,1,0.005260348371179533
3,1,28,0,0,8,1,1.0230986824296766
2,0,52,0,0,28,1,0.002380223609114469
2,1,29,0,0,13,2,1.0081777158123653
1,1,20,1,1,0,1,0.9955688781184926
3,0,44,0,0,10,3,1.0059700632308344
2,0,43,0,0,11,1,1.0256667309195255
3,0,45,0,0,4,1,0.010672195134001479
3,0,80,0,0,8,1,0.011992798891429943
3,0,24,1,1,23,1,-0.0074162340809519655
3,0,57,0,0,9,2,0.006283887870609494
3,0,31,0,0,17,2,0.019539734710571625
3,0,29,0,0,8,1,0.010955806326101207
1,1,24,1,2,34,1,1.0283120049847614
3,0,47,0,0,15,1,1.0314754561617998
3,0,29,0,0,5,1,-0.0028734238617602733
3,0,24,0,0,5,1,1.003106965642385
3,0,29,0,0,9,2,0.005097688014235813
3,0,35,0,0,31,1,0.018247962221047534
3,0,29,0,0,7,1,0.0075199335235927416
3,0,25,2,2,32,1,0.9929564563583808
1,0,37,0,1,29,2,-0.007360494920723197
3,0,28,0,0,12,1,0.020629365268088732
2,0,28,0,0,113,3,1.0361749022756175
3,0,-1,5,0,41,1,0.026484145180921143
3,1,33,0,0,19,1,0.009186663461050794
2,0,44,0,1,33,1,0.0007721558772464584
1,0,22,0,0,25,1,0.012101271112296804
3,0,27,0,2,38,1,0.02626895774498039
3,0,48,0,0,25,1,0.008331447933430268
1,0,39,4,1,53,1,1.0111692115161595
2,0,-1,4,1,45,1,0.041316613793012
3,1,21,1,0,19,1,1.0495608382162156
3,0,29,0,0,102,3,0.005038049727173397
3,1,29,1,2,24,1,0.014468397166874989
3,0,14,0,0,10,1,0.008616008929763769
3,0,27,0,0,15,1,0.018078048493495563
3,1,37,1,0,25,1,0.9907505383853422
1,1,23,1,0,176,2,1.021249565052425
2,0,53,0,0,14,1,0.01222688822385989
2,1,26,0,0,18,1,0.020260283138373792
3,0,32,0,0,11,1,0.01912835768389246
3,0,44,0,1,16,1,0.022133944961256886
2,1,19,1,0,85,1,1.044373720929559
2,0,31,0,0,7,1,0.012905227140249895
1,0,62,0,0,5,1,0.004322364314653423
2,0,26,0,0,7,1,1.0151882135627348
3,0,29,0,0,23,1,0.018985425790792442
3,0,41,0,5,35,1,0.02101976737791676
1,0,58,0,0,19,1,0.00963993134378288
3,0,28,0,0,6,1,0.014461761741189915
3,0,26,0,0,20,1,-0.001824012540055178
3,0,30,0,0,18,1,0.00995240549327022
3,0,15,0,0,35,1,0.01672764693892391
3,0,31,0,2,17,1,0.988055410308656
3,0,0,1,1,37,1,0.01062997681995508
3,0,32,0,0,62,1,0.02762528523291791
1,1,53,0,0,53,2,1.0210635073640193
1,1,18,0,0,9,1,1.0224928812749634
3,1,42,1,1,41,1,1.010259301809941
3,0,25,4,0,34,1,0.027472719736912957
1,1,-1,1,1,26,1,1.0191417518874744
3,0,26,0,0,13,1,-0.0027982968996326297
2,1,17,0,0,32,1,1.0192862213571263
3,0,25,0,0,10,1,0.011634810721639249
3,0,26,0,0,10,1,0.002671487701383712
3,0,38,0,0,8,1,0.021125277512364107
3,1,3,4,1,41,1,0.025041560680131372
3,0,78,0,0,15,1,0.9990761154710056
1,0,0,4,1,31,1,0.03438510270286798
3,1,2,2,2,27,1,1.0415412801002373
3,0,26,0,0,12,3,1.01016013349011
3,0,37,0,0,6,1,0.010713041997634327
1,1,36,1,0,-15,2,1.0187060603367364
1,1,33,0,0,54,2,1.0211252397879298
3,1,-3,1,2,38,1,0.0031639944265400752
3,0,31,0,0,9,1,0.00504994868799828
3,0,55,0,0,11,3,0.008631469876531163
2,0,33,0,0,98,1,0.003051765901580003
1,1,26,1,0,60,1,1.0154910675165278
1,1,55,1,2,89,2,1.0088491396328811
1,1,27,1,1,37,1,1.048836867520241
1,0,65,0,0,5,1,0.00019450625701829282
2,0,30,0,0,73,1,0.9986865825727899
1,0,7,5,2,39,1,0.019627639576552346
3,0,39,1,1,14,1,0.9995636258455316
3,0,39,0,0,8,1,0.022640186216541635
3,0,29,0,0,13,1,0.0007718354613603657
2,0,41,4,2,35,1,0.013403891968250028
2,0,35,0,1,89,1,0.013337276273162576
1,1,-1,1,5,79,1,1.0497590137926582
1,1,35,0,0,141,3,1.0230382046034783
1,1,2,1,1,37,2,1.0593067510407497
3,0,54,0,0,8,1,0.004157577681410645
3,0,32,0,0,13,3,0.00836633717421401
1,1,34,1,2,13,1,1.045046018588684
3,0,29,0,0,9,2,0.006544044443794556
1,1,25,1,0,35,2,1.0089169189917102
3,1,24,0,0,15,1,1.0048343916332776
2,0,39,0,0,6,3,0.015043369390253454
1,1,19,1,1,69,1,0.9999172984240497
3,0,27,0,0,12,1,0.016418498424649913
3,0,64,0,0,10,1,0.014210856736584067
2,0,19,0,0,2,3,-0.005153321972930277
2,1,44,0,0,4,3,0.003807817333837831
3,0,27,0,0,5,3,0.01487536847512038
3,0,52,0,0,6,3,0.010598669371040875
2,0,31,0,0,3,1,0.017211916819162305
3,0,53,0,0,29,1,0.010604328584589474
1,1,46,1,1,37,1,1.018696981457347
2,0,11,0,2,34,1,0.03740175489146368
2,0,17,0,5,29,1,0.0036125502591670684
3,1,44,0,0,7,1,1.0168888659722155
3,0,34,0,0,5,1,-0.0007770096190763176
3,0,29,0,0,7,1,0.013837516772690473
1,1,18,0,1,81,1,1.0396145260125378
3,0,68,0,0,8,3,0.014098230552622505
3,1,14,2,1,28,1,0.005731091243391595
3,0,27,5,0,31,1,0.004004677905370679
3,0,25,4,5,26,1,0.0025050386906659734
3,0,0,0,0,26,1,0.017264730864035342
1,1,30,0,0,0,3,0.9959090335722519
2,1,30,1,0,14,3,1.022184787115186
2,0,31,1,1,27,1,0.024874215561248685
3,0,35,0,0,9,1,0.023803658551588322
2,0,26,0,2,25,3,0.003957943619896736
3,0,13,0,0,12,1,-0.004852074703144104
3,0,73,0,0,7,1,0.027016250336110215
1,1,9,1,1,74,2,1.0444012288320978
2,0,28,0,0,29,1,0.014853342523741783
3,0,27,0,2,31,1,0.02642818859562681
3,1,45,0,0,20,1,1.0324144321278503
1,1,69,1,0,103,1,1.0131458033677039
2,0,37,0,0,12,2,1.0014189340902941
1,1,7,1,2,29,1,0.030411949236372967
3,0,24,0,0,10,1,0.027400450109857446
1,1,35,1,0,57,1,1.040030532529579
1,1,25,1,1,17,1,1.0317892044882933
1,1,51,1,1,24,1,1.004952819723392
2,0,44,0,0,19,1,0.006733276872566671
3,1,27,1,1,93,2,0.983659761922586
3,1,27,1,0,173,2,1.064740617180135
3,0,45,0,0,8,1,0.0045383994442708435
2,1,21,1,1,25,1,0.029692872609014608
3,0,35,0,0,10,3,1.0059408747607521
3,0,-3,3,1,9,1,1.0153709779321463
1,1,18,1,1,64,1,1.0423173250782756
1,1,32,1,0,-37,2,1.0582763759359701
1,1,55,1,0,29,2,1.0187155899105744
3,1,41,4,1,21,1,0.012647250099301002
3,0,8,1,0,30,1,0.0086971304858043
3,0,26,0,0,10,1,0.010033377404528785
1,0,20,1,1,39,1,1.009314022479372
1,1,48,1,0,54,2,1.0055773437709887
2,0,49,0,0,12,1,1.023919901402362
3,0,50,0,0,7,1,0.00893244602518295
1,1,16,0,0,13,3,1.0258898769463776
2,0,28,0,0,8,1,0.0209978523397295
3,0,29,0,0,12,3,1.0045272709169952
3,1,47,1,0,270,2,1.0202868209587723
3,1,25,0,0,15,1,1.0128107410084575
2,0,26,0,1,89,1,0.013457350365948946
2,0,27,4,1,18,1,-0.004167289177573332
3,0,22,0,0,120,2,0.011563232101371055
1,1,26,1,1,37,2,0.9743431956056311
3,0,38,0,5,23,1,0.023939159260868575
3,0,39,0,0,7,1,0.01538264051887385
2,0,29,0,0,28,1,0.007515518122261311
3,0,62,0,0,11,2,0.009120375223956822
3,1,30,1,0,77,3,1.0519178147693564
3,0,20,0,2,24,1,0.015525822406786093
1,1,40,1,0,89,1,1.0263243576972965
1,1,41,1,0,54,2,1.0691638540003539
3,0,65,0,0,8,1,0.014445532324453954
3,0,20,0,0,6,1,0.9920186798894671
3,0,-2,4,2,33,1,0.0018915861918682867
3,1,45,1,5,21,1,1.0117005619039392
3,0,46,0,0,9,1,0.014264878502873916
3,0,28,0,0,11,1,-0.00605638333866256
1,1,26,1,0,274,2,1.0318211402165414
3,0,22,0,0,10,1,0.01880216903026961
3,0,16,0,0,10,3,1.0245028824419335
2,0,30,0,0,48,1,0.022582838815038437
2,1,29,0,0,63,1,1.0237122259216223
3,0,28,0,0,29,1,-0.0020836895897403803
2,0,62,0,0,7,1,0.012252503009215411
3,0,-2,4,2,27,1,0.013716166297940275
3,1,21,0,0,37,1,1.002799210916279
3,0,26,0,0,9,1,1.0176766770423105
1,1,41,1,1,92,2,1.0534681132503216
2,0,33,0,0,10,1,0.011313147502275751
3,0,27,0,1,8,1,0.004626780532763588
1,1,0,1,1,23,2,1.0309125656396452
3,0,31,2,0,21,1,0.012455673969164267
