age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
35,0.0,193414,1,10,0,3.0,2,4,1,7543,0,40,0.00023697517521235428,1
36,4.0,249639,13,15,1,5.0,3,0,1,0,0,45,0.010396217307333144,1
61,0.0,106570,1,9,0,9.0,2,0,1,0,0,58,0.005629262872365605,0
24,0.0,137582,0,12,2,4.0,1,0,1,0,0,39,0.01705691511748231,0
49,0.0,269178,3,8,1,0.0,5,0,1,3532,0,50,0.0009606252086104672,1
60,1.0,421802,1,10,1,2.0,4,0,1,0,0,40,0.0,0
44,0.0,185969,1,10,0,0.0,2,0,1,0,0,63,0.0058967105706508585,1
46,0.0,98071,0,13,1,1.0,3,0,0,0,0,33,0.005302327498231007,0
36,0.0,432612,5,4,0,9.0,2,0,1,0,0,34,0.0,0
31,4.0,201695,2,8,0,7.0,1,4,1,2,0,36,0.0,0
40,0.0,361554,5,12,0,7.0,2,4,1,0,0,40,0.0017672130686876104,0
62,0.0,360911,3,9,1,0.0,3,0,0,1,0,37,6.717814594475411e-05,0
31,0.0,173789,1,6,0,10.0,2,0,1,0,0,40,0.0,1
23,0.0,125861,0,13,2,4.0,3,0,0,0,0,50,0.007534629313207098,0
19,0.0,153694,3,8,2,0.0,1,0,0,0,0,12,0.0,0
47,0.0,380742,0,12,1,4.0,3,0,1,14817,0,50,0.009977736078952271,1
27,0.0,100305,5,11,0,7.0,1,0,0,0,0,37,0.004190491107822468,0
23,0.0,428563,2,9,0,3.0,2,0,1,0,0,48,0.0,0
45,1.0,188525,3,8,0,0.0,2,0,1,0,0,59,0.008474268499819802,0
60,0.0,238534,2,8,0,10.0,2,0,1,0,0,25,0.0,0
46,0.0,94485,10,14,0,3.0,2,0,1,0,0,50,0.004955254719021901,1
32,0.0,96727,2,6,0,1.0,3,0,1,0,0,25,0.008894865098225095,0
22,0.0,30879,3,8,0,3.0,2,0,1,0,0,59,0.006262869552668685,0
47,0.0,283670,2,4,0,0.0,2,0,1,0,0,40,0.0,0
40,0.0,305375,10,13,0,3.0,3,0,1,0,0,39,0.0062220865949348305,1
36,0.0,197569,3,9,0,9.0,2,0,1,0,0,40,0.0,0
21,0.0,243454,1,9,2,9.0,1,0,1,0,0,34,0.010189399744285718,0
23,0.0,107226,4,11,0,0.0,2,0,1,0,0,40,0.0,0
52,1.0,122240,3,9,0,9.0,2,0,1,0,0,50,0.006240110126003325,1
31,2.0,180154,0,9,1,3.0,5,4,0,0,0,40,0.007240577420956093,0
40,0.0,190578,3,9,0,6.0,1,0,1,0,0,40,0.011166331677693824,0
18,0.0,123068,9,12,2,7.0,1,4,1,0,1736,20,0.003558358005648138,0
40,0.0,185662,0,13,1,2.0,3,0,0,0,0,40,0.010967824995557986,0
31,0.0,351575,2,8,2,4.0,1,0,1,1,0,40,0.010508147409690725,0
54,0.0,148134,2,6,1,7.0,5,0,0,0,0,40,0.0013128534542448907,0
23,0.0,182185,1,6,0,3.0,2,0,1,0,0,45,0.006206126073246586,0
35,4.0,298381,1,9,0,0.0,2,0,1,1,0,39,0.0030870000067488284,0
62,0.0,374136,11,8,1,1.0,3,0,1,0,0,50,0.00802420831760434,0
39,0.0,229992,1,10,0,3.0,3,0,1,0,0,60,0.0,0
46,0.0,195464,1,9,0,3.0,2,0,1,0,0,39,0.007903849647553992,0
54,4.0,261436,8,4,0,7.0,0,0,0,0,0,45,0.0030669408933041726,0
35,0.0,233822,5,10,1,3.0,5,0,1,0,0,39,0.0,0
51,0.0,243601,6,10,0,4.0,2,0,1,0,0,40,0.00486921122046856,0
27,0.0,184268,0,9,0,6.0,2,0,1,0,0,50,0.007017559973275649,0
53,0.0,188131,2,6,2,0.0,1,0,0,0,0,20,0.004434413916691895,0
35,0.0,97212,2,11,2,7.0,1,0,0,0,0,20,0.0010714667082421382,0
18,0.0,347856,8,8,2,5.0,1,0,1,6,0,20,0.0,0
23,0.0,174258,3,8,0,0.0,4,0,0,0,0,40,0.004552899073026604,0
35,4.0,236573,0,12,0,4.0,2,0,1,0,0,40,0.004406228929945047,0
40,0.0,351735,3,12,4,9.0,4,0,1,0,0,39,30.555913549671217,0
28,0.0,49208,8,6,2,6.0,3,0,1,0,0,37,0.0017626838729670117,0
32,1.0,125535,3,8,0,3.0,2,0,1,0,0,50,0.007936313745611432,1
42,0.0,132071,9,13,0,4.0,2,0,1,0,0,50,0.002683427599117609,0
30,0.0,121696,1,10,1,7.0,5,0,0,0,0,45,0.0036502863419332473,0
40,1.0,176361,6,10,0,0.0,2,0,1,0,0,40,0.003615584200342193,1
27,0.0,418680,0,10,0,4.0,2,0,1,0,0,40,0.003527896577561953,0
53,1.0,194421,1,10,1,2.0,3,0,1,0,0,40,0.0,1
23,0.0,113617,3,9,0,8.0,2,0,1,3183,0,40,0.005316426474350852,1
63,0.0,120087,3,8,1,0.0,3,0,1,0,0,31,0.0077491927608818924,0
36,0.0,228582,0,13,0,10.0,3,0,1,1,0,40,0.008946906591800838,0
30,0.0,438529,0,9,0,2.0,2,0,1,0,0,40,0.00724462863879635,1
41,0.0,177353,9,10,0,5.0,5,0,0,0,0,20,0.0,0
61,4.0,188470,9,12,0,4.0,2,0,1,3,0,39,0.003800214314427704,1
27,0.0,199501,0,12,0,0.0,2,0,1,0,0,40,0.004585655892018588,1
59,0.0,229415,2,8,0,10.0,2,0,1,7517,0,50,0.0,1
35,0.0,227424,3,8,2,4.0,5,4,0,0,0,40,0.003890765316434774,0
45,0.0,350155,2,9,4,9.0,3,0,1,0,0,50,0.0,0
40,3.0,82534,2,8,1,0.0,3,0,1,0,0,50,0.009648267945658309,0
63,4.0,118131,3,8,0,1.0,2,0,1,0,0,59,0.006160130987390332,0
19,1.0,440553,1,9,0,9.0,4,0,1,0,0,34,0.004258229823847208,0
54,0.0,97552,1,9,1,2.0,5,0,0,0,0,35,0.006290895961464621,0
61,0.0,169105,3,9,0,1.0,2,0,1,0,0,58,0.0,0
61,0.0,112002,1,10,4,1.0,5,0,0,0,0,11,0.007916693962904994,0
40,0.0,190563,0,13,0,0.0,5,0,0,0,0,33,0.0017718562111433765,1
28,0.0,129651,0,8,0,2.0,2,0,1,14558,0,40,0.00795764497337299,1
34,0.0,112314,9,3,2,9.0,1,0,1,0,0,40,0.004262619141846956,0
39,0.0,354607,2,8,0,3.0,2,0,1,0,0,66,0.007636788919362786,0
53,0.0,188775,3,8,0,7.0,2,0,1,0,0,34,0.0,0
32,1.0,240426,2,8,2,1.0,5,4,0,0,0,40,30.169888899145384,0
27,0.0,198420,2,8,0,6.0,2,0,1,0,0,40,0.004309210640373932,0
44,0.0,297381,2,9,0,6.0,2,0,1,0,0,40,0.013325276728862268,1
24,0.0,353850,1,9,0,3.0,2,0,1,4,0,24,0.0003450986899059146,1
30,0.0,172539,0,13,2,6.0,3,0,0,0,0,50,0.0,1
19,0.0,38155,9,10,2,1.0,3,0,1,0,0,40,0.002582141667710338,0
27,0.0,291451,1,9,0,0.0,2,0,1,3495,0,40,0.00884075710455949,1
62,0.0,46724,3,9,0,0.0,2,0,1,0,0,24,0.001704689971494882,0
52,0.0,137614,3,8,0,0.0,2,0,1,0,0,40,0.007567901759875944,0
22,0.0,169456,3,8,2,1.0,3,0,1,0,0,49,0.010866101728103705,0
30,0.0,114388,0,10,2,7.0,3,0,1,1,0,39,0.007528400889915023,0
28,1.0,247995,9,14,1,4.0,3,0,1,0,0,36,0.01335919046875398,0
23,0.0,232560,3,8,0,6.0,0,0,0,0,0,34,0.0023469660784539055,0
32,0.0,111801,0,13,0,4.0,2,0,1,0,0,40,0.008290217344856956,0
23,0.0,168637,0,13,2,0.0,1,0,0,0,0,40,0.0,0
31,5.0,371600,1,6,0,4.0,2,0,1,0,0,40,0.0018955864080053913,0
38,1.0,73436,3,9,2,9.0,3,1,0,0,0,40,0.0,0
23,0.0,41837,3,8,0,9.0,2,0,1,0,0,50,0.0,1
19,4.0,344388,1,6,2,3.0,1,0,1,0,0,40,0.0050118136895074055,0
31,5.0,235122,0,13,3,4.0,4,0,0,0,0,40,0.003739203691842251,0
52,0.0,438806,3,8,5,2.0,5,0,0,0,0,49,30.429128337348303,0
35,0.0,160010,0,12,0,4.0,2,0,1,0,0,40,0.007212104201329916,1
39,0.0,129230,1,9,0,6.0,2,0,1,0,0,40,0.009018960822250687,1
45,0.0,202730,1,9,0,0.0,2,0,1,0,0,45,0.004696014676378302,1
30,1.0,195922,3,9,2,3.0,5,0,0,0,0,50,0.0060699874010621754,0
30,1.0,105105,1,10,0,2.0,2,0,1,3,0,50,0.0022215730571349315,0
30,1.0,91878,1,10,1,0.0,3,0,1,0,0,40,0.005737535209723395,1
36,0.0,145662,0,13,1,7.0,3,4,1,4,0,40,0.0007941192951652752,1
30,0.0,119118,0,10,1,0.0,3,0,0,0,0,40,0.0003942135663101746,0
23,4.0,361363,1,9,2,7.0,1,0,0,0,0,40,0.002752302541120811,0
19,0.0,237844,1,9,2,2.0,3,0,0,0,0,41,0.006164699827598658,0
22,0.0,33044,1,9,2,1.0,1,0,1,0,0,39,0.006258672223697556,0
25,0.0,123459,3,9,2,6.0,3,0,1,0,0,39,0.012401009630031913,0
62,0.0,185986,2,8,3,8.0,4,0,0,0,0,40,0.012488999448529927,0
22,0.0,341774,5,9,2,8.0,1,0,0,0,0,40,0.0,0
30,0.0,252529,2,8,0,7.0,2,0,1,7576,0,40,0.004922525825706807,1
22,0.0,191581,2,8,3,2.0,1,0,1,0,0,39,0.001811126569601755,0
31,1.0,79778,1,9,0,0.0,2,0,1,0,0,40,0.011392385045390453,0
62,0.0,169712,0,13,1,2.0,3,0,0,11,0,12,0.0,1
31,0.0,179508,2,8,0,1.0,2,0,1,0,0,40,0.010371425290328433,0
35,1.0,102498,1,9,4,2.0,5,0,0,0,0,12,0.005061525882426841,0
40,0.0,229925,5,11,0,7.0,2,4,1,3,0,45,0.0017905787568115242,1
30,0.0,281798,0,12,2,5.0,1,0,1,0,0,39,0.014688475627667414,0
46,0.0,363409,3,8,1,1.0,3,0,1,0,0,40,0.005877179551703106,0
28,0.0,130007,9,12,2,0.0,1,0,1,0,0,50,0.007603116537107051,0
52,0.0,120622,1,9,0,0.0,2,0,1,0,0,50,0.0,1
34,0.0,120541,3,9,1,2.0,3,0,1,2,0,67,0.0,0
19,0.0,242820,2,8,2,5.0,1,0,0,1,0,40,0.00479537922148098,0
50,0.0,193710,0,13,0,1.0,1,0,1,0,0,50,31.080808590793165,0
67,0.0,259935,1,10,0,0.0,2,0,1,0,0,24,0.005258422848759091,0
61,0.0,153961,6,6,0,7.0,2,0,1,3024,0,40,0.000535294709299516,1
40,0.0,293114,1,9,1,7.0,3,0,0,0,0,39,0.0,0
30,0.0,79328,1,10,0,6.0,1,0,1,0,0,40,0.014291198964156487,0
27,0.0,193362,3,9,3,3.0,1,0,0,1,0,40,0.009952914141579462,0
39,0.0,80257,3,8,0,3.0,2,0,1,0,1872,40,0.008298588066504738,1
22,0.0,196274,1,10,2,3.0,3,0,0,0,0,37,0.0,0
35,4.0,135162,1,9,0,3.0,2,4,1,2,0,58,0.0,0
22,0.0,129756,3,8,2,1.0,3,0,0,0,0,39,0.0,0
46,0.0,252901,1,10,0,9.0,2,0,1,0,0,40,0.008637973804477067,0
23,0.0,193973,9,10,0,1.0,2,0,1,0,0,39,0.011272248783409622,0
18,0.0,105384,3,9,3,0.0,3,0,0,0,0,34,0.0069166709854184575,0
26,0.0,88275,6,11,2,4.0,3,0,1,0,0,40,0.0070865782837093135,0
30,0.0,122327,0,12,2,4.0,1,4,0,0,0,61,0.0,0
27,0.0,157504,3,8,1,7.0,3,4,0,2,0,40,0.0109331752146111,0
41,0.0,185941,1,9,0,4.0,2,0,1,0,0,40,0.0052038705376272545,0
27,0.0,238461,0,12,0,3.0,2,0,1,0,0,49,0.012161780329571215,0
22,0.0,139498,4,11,0,2.0,2,0,1,0,0,40,0.01020296464183504,0
54,0.0,28620,2,9,0,9.0,2,0,1,0,0,36,0.0,1
41,0.0,44455,0,13,0,3.0,2,0,1,0,0,58,0.006300737269204343,1
35,1.0,112102,5,12,2,4.0,3,0,1,0,0,45,0.003519386227529722,0
59,0.0,116557,5,11,0,7.0,2,0,1,0,0,40,0.012004244604815436,1
22,0.0,98502,3,8,2,1.0,3,0,0,0,0,34,0.00041792552036070443,0
26,0.0,239152,0,10,1,2.0,3,0,1,3,0,68,0.0,1
52,1.0,79498,0,10,2,3.0,5,4,1,0,0,34,0.004017149200610542,0
54,0.0,180250,12,8,1,1.0,5,0,1,0,0,40,0.011372090059710637,0
19,1.0,371654,2,6,2,1.0,5,0,1,3,0,35,0.0,0
35,1.0,102549,0,8,0,1.0,3,0,1,0,0,40,0.005856600322526373,0
38,0.0,69456,1,9,0,5.0,3,0,0,0,0,10,0.0,1
35,4.0,103010,3,8,0,4.0,2,0,1,0,0,58,0.0011379485818045268,1
32,0.0,244722,1,10,3,1.0,3,4,0,4,0,40,0.0,0
31,0.0,303370,0,12,3,3.0,0,0,0,0,0,70,0.0,1
45,0.0,169976,5,11,2,2.0,3,0,1,0,0,40,0.0022699582817292895,0
39,0.0,120515,3,8,2,2.0,5,0,1,0,0,45,0.0,0
18,4.0,282421,0,10,2,7.0,3,0,0,0,0,20,0.004261020396845002,0
61,3.0,271749,0,12,0,3.0,2,4,1,0,0,49,0.0131843428190176,0
30,0.0,181057,0,10,1,7.0,5,0,0,0,0,11,0.0,0
62,0.0,120996,5,13,0,0.0,2,0,1,0,0,34,0.003911518831755668,0
23,0.0,344727,0,9,1,1.0,1,0,0,0,0,36,0.0,0
31,5.0,181352,1,9,2,7.0,3,4,0,0,0,49,0.0,0
45,0.0,156944,3,9,0,0.0,2,0,1,0,0,57,0.0012171329606399587,0
60,0.0,126577,3,9,1,0.0,3,0,0,3,0,32,0.00480203999409205,0
29,0.0,356548,5,12,0,10.0,2,0,0,0,0,37,0.00804336283858688,0
27,4.0,236199,0,13,0,2.0,2,0,1,0,0,40,0.0,0
18,0.0,151896,3,8,2,1.0,1,0,0,0,0,40,0.0022932722325500364,0
27,0.0,172680,2,8,0,6.0,2,0,1,0,0,40,0.008656532411461686,0
22,0.0,231200,3,8,2,0.0,3,0,1,0,0,34,0.005605240307493774,0
35,0.0,146623,3,8,2,1.0,1,0,1,0,0,40,0.004083795573863361,0
