Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
3,1,16,1,0,37,2,1.0301388857478342
3,0,79,0,0,13,1,0.015567119085028263
3,0,32,0,0,8,3,0.015303984580682072
2,1,35,4,0,17,1,0.019544718762074528
1,1,60,1,0,207,1,1.0605633041168518
2,1,38,1,0,111,2,1.0216706309325372
3,0,32,2,1,29,1,0.007071935777976141
1,1,33,1,0,10,2,1.0143626303419269
3,1,10,1,1,13,3,1.0192759669987992
3,0,50,0,0,23,1,0.013220335918163267
1,1,24,0,2,33,1,0.02723733025540675
1,1,34,1,1,225,2,0.9978165436019418
3,0,18,0,0,13,1,1.0129312473792411
3,0,27,0,2,29,1,0.003275768295441997
2,0,23,0,0,7,1,0.013837706909589914
3,0,47,2,4,33,1,0.03875842392160946
3,0,21,3,1,32,1,0.017260345391660305
1,1,26,1,1,15,2,1.0488162796848124
3,0,60,0,0,25,1,0.00651996615824446
2,0,27,0,0,19,1,0.023740316556172238
3,0,69,0,0,11,1,0.012050038900795491
3,0,44,0,0,9,1,0.008210171400807627
2,0,1,4,2,40,1,0.02716346559102816
1,1,28,0,0,214,2,1.0990028782071735
1,0,18,1,1,20,1,0.0018690460566175345
3,0,20,0,0,263,1,0.03458755624812682
3,1,44,1,1,188,2,1.0176953038623966
1,1,62,1,2,65,2,1.0398213877001672
2,1,28,1,2,24,2,0.006486304444804555
3,0,2,1,1,22,1,0.005453214087231448
2,0,28,0,0,8,1,0.007429870691829722
3,0,17,0,0,10,1,0.015384467945740686
3,0,47,0,0,7,1,0.022134022424438137
3,0,26,0,0,9,1,0.026354126752241396
2,1,35,0,0,9,1,1.0370892610000737
3,0,28,0,0,12,1,1.0199458925075204
3,0,33,4,0,32,1,0.042777678544111186
2,1,33,1,1,45,1,1.00797382249162
3,0,28,0,0,11,3,0.02712243299181299
1,1,37,1,0,253,3,1.0143695673630602
2,1,23,1,2,31,1,0.009664330485350781
3,1,28,0,0,3,1,1.0373467304467656
2,0,47,0,0,8,1,0.015020847850567518
2,0,20,0,0,8,1,0.010470397384993021
1,1,20,1,1,174,2,1.009446922947486
3,1,24,1,0,6,1,0.9956253475544501
1,1,32,1,0,61,2,1.0270042874925036
3,0,31,0,0,10,3,0.01080081218331128
1,1,20,2,1,110,1,1.0508595446451763
1,1,26,0,0,37,1,0.007302253181637114
2,0,54,0,0,9,1,0.021781482204974445
2,1,33,0,0,8,1,1.0437968009532588
1,1,27,1,0,215,2,1.025163337715898
3,1,29,1,4,123,2,1.0014420932858987
1,0,37,4,2,190,1,-0.008840871771066855
3,0,23,0,0,3,1,0.02191915364385663
1,1,14,1,0,67,1,1.0184212115555145
3,0,62,0,0,22,1,0.009774291231666494
2,0,-2,5,1,31,1,-0.03164330175485951
3,1,36,0,0,6,3,0.023787528604619197
3,0,37,0,0,161,1,0.002289293937945324
3,0,26,0,0,15,2,0.981122427058484
3,0,42,0,0,3,3,0.006265449432812683
3,0,29,4,2,34,1,-0.005818999620370794
2,0,43,0,0,6,1,1.0417968054856095
3,0,16,0,0,6,2,1.0442382243766521
2,0,28,3,5,13,1,0.021502734468288622
3,0,34,0,0,9,1,0.012856468468968143
2,0,58,0,0,10,1,-0.000904089398350198
3,0,12,5,1,36,1,0.0009817905564963726
1,1,26,1,0,50,2,0.9964218652218433
1,1,27,1,5,15,1,1.0166396262909212
3,1,-3,4,2,43,1,0.021088730735554236
1,1,33,0,1,119,1,0.007141121402128008
1,0,12,1,1,27,3,0.01746652245119984
3,0,32,0,0,11,1,0.019029796348908883
1,1,52,1,0,38,2,1.0203761686607016
2,0,46,0,0,9,1,0.01212227947915803
1,0,38,1,0,61,1,1.0158135796601475
2,0,49,3,2,15,1,0.02121386370223449
2,0,22,0,0,12,1,1.0073696665835685
3,0,21,1,0,20,2,0.004306177810759348
3,0,30,0,0,30,1,0.023777458391056286
1,1,3,1,5,19,3,1.0271763566989864
1,1,45,0,0,165,2,1.0245268836873538
3,0,6,4,0,26,1,0.02078069487424733
1,1,56,0,0,209,2,0.009933149730884846
3,0,49,0,0,38,1,0.007099892944301147
2,0,28,0,0,25,1,0.014036406131348246
3,0,33,2,6,25,1,0.019868815909803536
2,1,38,1,1,67,1,0.03419325809238713
1,1,39,1,0,8,2,1.0074092252644693
3,0,6,0,2,32,1,0.011368563605828157
2,0,30,0,0,22,1,-0.002662507023817813
2,0,6,4,2,194,1,-0.002092745299707902
3,0,30,0,0,9,1,0.0023992746002209912
3,0,30,0,2,10,2,0.009778821067242958
3,0,27,0,0,11,1,0.012260640164300687
3,0,24,0,0,21,1,-0.00810889664376642
3,0,29,0,0,8,1,0.010375746180135885
2,0,-5,4,1,31,3,0.011284608481827923
1,0,23,0,0,45,1,1.0176228734498869
2,0,29,0,0,35,1,0.9855783046117463
1,0,27,1,0,18,1,1.0180821014232442
3,1,3,1,5,34,1,-0.003144183648011074
2,0,28,0,0,8,1,1.0343339892327286
2,0,25,3,0,24,1,1.0010123571889962
3,0,66,3,2,14,1,0.021396932086384726
3,0,32,0,0,9,3,0.014433668134034293
1,1,29,1,0,12,3,1.0547241633570708
2,0,22,0,0,12,1,0.015781854945832847
3,0,20,0,0,14,1,0.018739821732521894
3,1,13,1,1,39,1,1.0434907073682114
2,1,26,1,1,8,1,-0.0011630817131249764
3,0,37,3,0,222,1,1.0279757078074963
2,1,24,0,0,11,1,-0.003389054006718274
2,1,30,0,1,193,1,1.0420711554880042
3,0,42,0,0,52,1,-0.0036969287798187087
2,1,27,1,0,28,1,1.0130654879216006
3,0,-4,2,5,29,1,0.018055536636707285
3,0,47,0,0,8,1,0.013996965928665882
2,0,53,0,0,34,1,-0.013433399708540019
1,0,29,0,0,5,1,-0.0009032815365934355
2,0,13,4,4,21,1,0.0033480511264488565
1,1,25,0,0,10,3,1.0450424723721778
3,1,37,1,2,25,1,0.023272426617715194
2,1,28,0,0,38,1,1.0063988898150373
1,1,47,0,0,39,3,0.9987882982345972
2,1,36,1,2,64,2,1.0496198212627075
2,1,20,1,5,131,1,1.0188546990832448
2,1,38,0,0,229,2,0.002918381785701151
3,0,34,0,0,20,1,0.004358548863064596
3,0,29,0,0,12,1,0.0026272486326161283
3,0,71,0,0,7,1,0.008774490676236936
1,1,5,1,2,18,1,1.0295328105030803
1,1,19,1,2,54,2,1.0256617238313592
3,0,46,0,0,12,1,-0.001993475132602692
3,1,64,0,0,8,1,0.0233800705107007
2,0,35,0,1,12,2,0.9832972255688468
3,1,27,0,0,22,1,1.0254680156400133
3,0,-7,1,2,42,1,0.005383906106463736
1,1,19,1,1,53,3,1.0501696797924114
3,1,18,1,2,232,2,1.0414071398691813
1,1,1,1,2,24,2,0.017286226896833096
3,1,27,0,0,5,1,0.009609770878109275
1,1,16,1,1,312,2,0.021622087625331285
2,1,60,0,0,29,1,0.027855338557551887
3,0,26,0,2,41,1,0.027491374279380195
1,1,21,0,0,9,3,1.0417035555326883
2,0,36,0,0,8,1,0.008433335783890609
2,0,6,3,0,5,1,-0.005066716815894103
2,0,7,4,2,29,1,0.027172421391097136
3,0,30,0,0,28,1,0.9859809732575026
2,0,4,0,0,8,3,1.0101089309274025
1,1,29,1,5,172,2,1.0391500309893262
3,0,62,2,0,161,1,0.013014450225816857
2,0,28,0,0,4,1,1.0319141584644798
3,1,18,0,2,24,1,1.0158141617482752
3,0,24,0,0,8,1,0.0020649299758821967
3,0,42,0,0,19,1,0.024194231432520474
1,1,36,0,0,11,2,1.028234782235045
3,0,2,0,0,5,1,1.0202959521130666
3,0,31,0,0,4,1,0.015244155716588504
3,1,25,0,0,12,3,1.0223170313213212
1,1,38,1,1,24,1,1.0371202020922978
2,0,23,0,0,24,1,0.011222571036805217
3,0,30,3,2,138,1,0.001937025279747727
2,0,36,0,2,234,1,0.013914346164278842
2,0,30,0,0,11,1,0.003364279662921395
3,0,53,0,0,11,1,-0.0028278592263100808
2,1,32,0,0,15,1,1.0105830445330735
1,1,32,0,0,11,1,1.019624208285364
3,0,48,0,0,7,1,0.01317743363943694
2,0,39,0,0,21,1,0.01072525301184278
3,0,30,2,5,28,1,0.038822735967318056
2,0,63,0,0,24,1,0.008177498663323835
1,1,43,1,1,46,1,0.9996516850417025
2,0,29,4,2,29,1,0.023670582087775924
3,1,29,1,1,10,1,1.0161006409413889
3,0,25,0,0,11,1,0.018831656094424366
2,0,56,0,0,5,1,0.003161632679775277
2,0,39,0,0,12,1,0.015537816876192406
2,0,58,0,0,12,1,0.012368624719231024
3,0,28,0,0,4,1,1.0037462732449483
3,0,7,4,3,38,1,0.02376184956003377
2,1,27,0,1,12,1,0.9975406424002512
3,0,33,0,1,27,1,0.017633309483072134
2,0,20,4,0,22,1,1.0076546940884512
3,0,44,0,0,8,1,-0.000671069806045453
1,1,51,1,0,73,1,1.0359011230586683
3,0,75,0,0,21,1,0.023010909157277663
3,0,67,0,0,29,1,0.020503969982908325
1,1,31,0,0,11,1,1.0343535711294511
3,0,34,0,0,5,1,0.004472463312546204
2,0,28,0,0,9,1,0.0162214901889278
1,1,22,0,0,14,2,1.0264931463003024
3,0,54,0,0,3,1,0.016604249851714464
2,0,27,1,5,14,1,0.0035766458545903705
3,1,57,0,0,166,3,1.027883008860327
2,0,25,0,0,16,1,1.012450689831943
3,1,25,1,0,24,1,0.031362855559953585
3,0,1,4,2,26,1,0.0364397537276954
3,1,28,0,0,107,2,1.0207346007280065
1,1,13,1,0,89,2,0.9904229492182107
2,0,82,0,0,12,1,0.011955677302604632
2,1,27,0,0,103,1,1.0014323962910823
3,0,29,0,0,8,1,0.0038764167025497603
2,0,38,0,0,123,1,0.01300587117849307
1,1,40,1,0,31,1,1.0243688326323344
1,1,26,0,2,90,2,1.0047195415484629
1,1,40,1,0,81,2,1.0061779527561165
3,0,23,0,0,16,3,0.015178298808571964
2,0,31,0,0,9,1,0.01619766497911191
3,0,59,0,0,8,1,-0.009132395651078908
1,1,43,1,0,38,2,1.0341836381298835
1,1,20,1,0,113,2,1.0339746967487493
3,0,43,4,0,28,1,0.00513967349860674
3,0,30,0,0,14,1,0.003859904941320765
2,1,17,1,1,106,2,1.0142437233006592
3,0,19,0,0,28,1,0.008681637849553668
3,1,28,0,0,19,2,1.0372229236928114
1,1,20,1,0,16,3,1.002804293237923
3,0,73,0,0,20,1,1.0297314099301014
1,1,38,3,0,167,2,1.0454485607856843
2,0,29,0,0,147,2,1.008480084457246
3,0,34,0,0,14,2,0.00550375925313085
3,0,27,0,0,26,1,0.021762352320258607
2,1,30,0,0,0,1,0.006485273216204122
3,0,27,0,5,8,1,-0.011330507607323766
3,1,39,0,0,6,1,-0.007770300677191718
3,0,81,0,0,11,1,0.006820884649642019
1,1,17,0,4,6,1,0.0005822624875534082
1,0,36,0,0,10,1,0.01079456847484959
3,1,16,0,1,54,1,0.015757983962318946
3,0,27,0,0,8,1,0.002754332153009558
2,0,29,0,0,7,2,0.006674026341542232
2,0,14,4,1,22,1,0.02101169360179796
3,1,5,1,1,13,1,1.0190000868958164
3,0,33,0,0,10,2,1.017946561072444
3,0,30,0,3,40,1,0.005147333991048282
3,0,32,0,0,13,1,0.9916769415304018
3,0,10,1,2,19,2,0.01941958579539427
3,0,52,0,0,27,1,0.011767210262879106
1,1,30,0,1,19,1,1.0175646872424824
2,0,29,0,0,13,1,0.012757215246933833
3,1,26,1,0,-43,1,1.0155169365301635
3,1,40,1,0,131,1,1.0221436990401147
3,1,24,5,1,24,1,0.02164633008000983
3,0,40,0,4,31,1,0.020403866426407076
3,0,46,0,0,9,1,0.008535916401665114
1,1,28,0,0,127,2,1.0404054481458784
3,1,31,0,0,6,2,1.0299497607940762
3,0,54,0,0,7,1,0.007802436904174206
1,1,47,1,0,56,2,1.0095520682668904
3,0,21,4,0,40,1,0.026531110755609568
3,1,39,1,2,20,1,0.9940596730107308
3,0,22,0,0,13,1,0.023050985790415094
1,1,18,1,0,8,2,1.0407482810990625
3,0,5,4,0,17,1,0.0004648469278466597
2,1,31,0,1,24,1,0.014109526973134117
2,0,49,0,0,7,2,0.013894769986007372
2,0,66,0,0,29,3,0.009327046111276842
3,0,31,0,0,12,1,1.0297792061469935
2,0,19,1,1,71,1,0.9870657502904389
3,1,26,0,0,235,1,1.020599625511311
1,0,0,5,1,26,1,0.02117353179270429
3,0,29,0,0,6,1,0.02370214833413659
3,0,43,0,1,17,1,0.002244139285184548
2,0,43,0,0,6,1,0.01773102048358877
2,0,6,4,1,36,1,0.028222975294725713
1,1,20,1,1,15,1,1.038529493962837
3,0,49,5,0,16,1,0.004486084068627122
3,0,3,4,0,18,1,0.008462397680811896
1,1,23,0,0,84,3,1.0243412851704081
3,0,1,4,1,33,1,0.013101647360005221
3,0,28,0,0,14,1,-0.0001909504778809932
1,1,51,1,0,2,2,1.0112290238969497
1,1,28,1,2,15,1,0.027822587476623417
2,0,32,0,0,23,1,0.00952912642484419
3,0,45,0,0,6,1,0.009228618576333615
2,0,31,0,0,10,1,0.0070973819928860935
3,0,29,4,0,38,1,0.003103662271834219
3,0,60,0,0,148,3,0.010446244717183653
2,0,30,2,2,19,1,0.01933956280810606
1,1,22,0,0,8,1,1.021037258297698
2,0,59,0,0,10,1,0.020648414168569624
2,0,45,0,0,10,3,1.0148634055618153
1,0,39,0,0,8,1,0.010304612092896473
3,0,27,5,2,26,1,0.023209410319765745
1,1,42,1,0,82,1,1.0221924701133374
3,0,26,0,0,20,1,0.019803137695261933
3,0,29,0,0,30,1,0.02467537813813289
2,0,6,1,1,67,1,0.9909935170871758
2,0,3,2,0,17,1,0.01575858254144681
2,1,26,1,1,116,1,1.0399558867913796
1,1,17,0,0,9,2,1.0305233747358649
1,1,29,1,1,94,3,1.0366014739747431
2,1,32,1,0,189,1,1.0010535176718747
3,1,1,1,5,19,1,-0.009480381387590286
1,1,27,0,1,67,2,1.0380983955395338
3,0,30,0,0,8,3,0.013219658115327302
3,0,30,0,0,12,1,0.0018568886284449763
3,0,1,1,1,24,1,0.00408841142305409
2,0,44,0,0,128,1,-0.013079266212280094
3,0,41,0,0,11,1,0.008183912262626228
3,1,7,1,1,33,1,0.010693930598450379
3,0,57,0,0,10,1,0.007037562371558472
1,1,36,1,0,268,2,1.019738478401304
2,0,26,4,0,15,1,1.0087052529577745
3,1,27,1,5,73,1,0.9902925621840266
2,0,29,0,0,13,1,0.013094188007755912
2,1,15,0,0,11,1,1.0230489619311582
3,0,29,0,1,25,1,0.01054957091807772
3,0,41,2,1,26,1,0.020215039358941405
1,0,28,0,0,8,1,0.018289811704719557
3,0,5,0,2,26,1,0.012729368113536744
3,0,56,0,0,10,1,0.009664031195786847
3,0,-4,4,2,30,1,0.018302816716535854
3,0,14,0,0,34,1,0.02915683619737694
2,1,31,0,3,198,1,1.0274369287319123
3,0,28,0,0,4,1,0.013947172947861717
2,0,37,1,1,22,1,0.011722907485046258
1,1,36,1,0,48,2,1.028466176394153
3,1,33,0,0,198,1,-0.005386140204976935
3,0,65,0,0,8,1,0.03211286112295411
1,1,41,1,2,38,2,1.0581348494021678
1,0,23,0,0,25,1,1.0054047970261877
2,0,27,0,0,150,1,0.014915907246555064
2,1,30,1,2,73,2,1.0541749038695178
3,1,25,1,1,24,2,0.003200067841694053
2,0,7,0,0,8,1,-0.0014782058956482572
3,0,29,0,0,11,1,0.0034721550651872373
3,1,8,1,2,24,1,0.0027528922621148436
3,1,27,0,0,14,1,0.016418609337841252
2,0,42,0,0,8,1,0.017558075128806847
2,1,29,1,0,14,1,1.0369710575507662
3,0,36,2,0,22,1,-0.013038771454016577
1,1,35,1,0,131,1,1.0397308306112543
3,0,10,5,1,27,1,0.01644154724212642
2,0,-4,4,1,29,1,0.007818570812328736
3,0,30,0,0,9,3,0.01770437843081822
1,1,29,0,0,2,1,1.046713229187528
3,0,60,0,0,26,1,0.018492550455327557
3,0,44,0,0,7,1,0.018979770978560958
2,0,39,0,0,10,1,0.008464762948630388
3,0,29,1,0,167,2,1.0267775698181107
1,1,34,1,0,293,2,1.081327190121851
3,0,28,0,0,6,1,0.010536672418135643
3,0,31,4,0,29,1,0.013526164078804456
3,0,53,0,0,16,1,0.02007819888873084
3,1,27,1,0,10,3,0.020951858575860433
3,1,27,0,0,10,1,1.028253284725628
2,1,14,4,0,13,1,0.9909718434878486
3,0,8,4,2,25,1,0.015876472700679895
3,0,53,0,0,99,1,0.9948652628465462
2,1,28,1,1,8,2,0.9944632144354698
2,0,34,0,0,8,1,0.01168421110495661
3,0,38,0,0,8,1,0.017953582766490193
2,0,5,4,2,31,1,0.008674976896229319
3,0,21,0,0,9,1,-0.008767701634529276
3,1,27,1,0,16,2,1.0062791046966546
3,0,44,0,0,18,1,0.01872647517849734
1,0,-3,1,2,42,2,0.024538745410090233
3,0,25,0,0,14,1,0.024796938995841265
3,0,41,0,2,14,1,1.0338604040274453
